Emotions,Path
angry,Audios - Train 3/AugYAF_home_angry_TimeShifted_5.85.wav
angry,Audios - Train 3/OAF_love_angry.wav
angry,Audios - Train 3/AugOAF_love_angry_TimeShifted_33.74.wav
angry,Audios - Train 3/AugOAF_love_angry_TimeShifted_6.33.wav
angry,Audios - Train 3/AugOAF_love_angry_TimeShifted_27.93.wav
angry,Audios - Train 3/AugOAF_love_angry_TimeShifted_7.3.wav
angry,Audios - Train 3/AugOAF_love_angry_TimeShifted_100.2.wav
fear,Audios - Train 3/1034_TAI_FEA_XX.wav
fear,Audios - Train 3/Aug1034_TAI_FEA_XX_TimeShifted_-37.88.wav
fear,Audios - Train 3/Aug1034_TAI_FEA_XX_TimeShifted_24.0.wav
fear,Audios - Train 3/Aug1034_TAI_FEA_XX_TimeShifted_16.11.wav
fear,Audios - Train 3/Aug1034_TAI_FEA_XX_TimeShifted_4.59.wav
fear,Audios - Train 3/Aug1034_TAI_FEA_XX_TimeShifted_4.83.wav
happy,Audios - Train 3/1060_IEO_HAP_LO.wav
happy,Audios - Train 3/Aug1060_IEO_HAP_LO_TimeShifted_12.93.wav
happy,Audios - Train 3/Aug1060_IEO_HAP_LO_TimeShifted_-46.48.wav
happy,Audios - Train 3/Aug1060_IEO_HAP_LO_TimeShifted_7.06.wav
happy,Audios - Train 3/Aug1060_IEO_HAP_LO_TimeShifted_6.31.wav
happy,Audios - Train 3/Aug1060_IEO_HAP_LO_TimeShifted_2.83.wav
angry,Audios - Train 3/1071_IEO_ANG_LO.wav
angry,Audios - Train 3/Aug1071_IEO_ANG_LO_TimeShifted_-12.69.wav
angry,Audios - Train 3/Aug1071_IEO_ANG_LO_TimeShifted_2.91.wav
angry,Audios - Train 3/Aug1071_IEO_ANG_LO_TimeShifted_6.42.wav
angry,Audios - Train 3/Aug1071_IEO_ANG_LO_TimeShifted_3.12.wav
angry,Audios - Train 3/Aug1071_IEO_ANG_LO_TimeShifted_4.13.wav
sad,Audios - Train 3/OAF_cool_sad.wav
sad,Audios - Train 3/AugOAF_cool_sad_TimeShifted_-57.97.wav
sad,Audios - Train 3/AugOAF_cool_sad_TimeShifted_-17.68.wav
sad,Audios - Train 3/AugOAF_cool_sad_TimeShifted_-21.21.wav
sad,Audios - Train 3/AugOAF_cool_sad_TimeShifted_4.05.wav
sad,Audios - Train 3/AugOAF_cool_sad_TimeShifted_8.24.wav
angry,Audios - Train 3/1078_IEO_ANG_HI.wav
angry,Audios - Train 3/Aug1078_IEO_ANG_HI_TimeShifted_4.87.wav
angry,Audios - Train 3/Aug1078_IEO_ANG_HI_TimeShifted_11.37.wav
angry,Audios - Train 3/Aug1078_IEO_ANG_HI_TimeShifted_15.11.wav
angry,Audios - Train 3/Aug1078_IEO_ANG_HI_TimeShifted_6.06.wav
angry,Audios - Train 3/Aug1078_IEO_ANG_HI_TimeShifted_9.25.wav
happy,Audios - Train 3/1047_WSI_HAP_XX.wav
happy,Audios - Train 3/Aug1047_WSI_HAP_XX_TimeShifted_45.9.wav
happy,Audios - Train 3/Aug1047_WSI_HAP_XX_TimeShifted_8.41.wav
happy,Audios - Train 3/Aug1047_WSI_HAP_XX_TimeShifted_7.34.wav
happy,Audios - Train 3/Aug1047_WSI_HAP_XX_TimeShifted_2.86.wav
happy,Audios - Train 3/Aug1047_WSI_HAP_XX_TimeShifted_6.29.wav
happy,Audios - Train 3/03-01-03-02-02-02-24.wav
happy,Audios - Train 3/Aug03-01-03-02-02-02-24_TimeShifted_14.04.wav
happy,Audios - Train 3/Aug03-01-03-02-02-02-24_TimeShifted_7.47.wav
happy,Audios - Train 3/Aug03-01-03-02-02-02-24_TimeShifted_10.02.wav
happy,Audios - Train 3/Aug03-01-03-02-02-02-24_TimeShifted_13.33.wav
happy,Audios - Train 3/Aug03-01-03-02-02-02-24_TimeShifted_9.21.wav
angry,Audios - Train 3/YAF_take_angry.wav
angry,Audios - Train 3/AugYAF_take_angry_TimeShifted_13.83.wav
angry,Audios - Train 3/AugYAF_take_angry_TimeShifted_11.78.wav
angry,Audios - Train 3/AugYAF_take_angry_TimeShifted_228.98.wav
angry,Audios - Train 3/AugYAF_take_angry_TimeShifted_-35.22.wav
angry,Audios - Train 3/AugYAF_take_angry_TimeShifted_5.55.wav
sad,Audios - Train 3/YAF_week_sad.wav
sad,Audios - Train 3/AugYAF_week_sad_TimeShifted_6.85.wav
sad,Audios - Train 3/AugYAF_week_sad_TimeShifted_10.29.wav
sad,Audios - Train 3/AugYAF_week_sad_TimeShifted_-29.1.wav
sad,Audios - Train 3/AugYAF_week_sad_TimeShifted_10.3.wav
sad,Audios - Train 3/AugYAF_week_sad_TimeShifted_4.29.wav
angry,Audios - Train 3/1045_IWL_ANG_XX.wav
angry,Audios - Train 3/Aug1045_IWL_ANG_XX_TimeShifted_7.97.wav
angry,Audios - Train 3/Aug1045_IWL_ANG_XX_TimeShifted_24.2.wav
angry,Audios - Train 3/Aug1045_IWL_ANG_XX_TimeShifted_5.92.wav
angry,Audios - Train 3/Aug1045_IWL_ANG_XX_TimeShifted_-68.24.wav
angry,Audios - Train 3/Aug1045_IWL_ANG_XX_TimeShifted_16.06.wav
sad,Audios - Train 3/KL_sa04.wav
sad,Audios - Train 3/AugKL_sa04_TimeShifted_-97.22.wav
sad,Audios - Train 3/AugKL_sa04_TimeShifted_23.75.wav
sad,Audios - Train 3/AugKL_sa04_TimeShifted_35.37.wav
sad,Audios - Train 3/AugKL_sa04_TimeShifted_23.31.wav
sad,Audios - Train 3/AugKL_sa04_TimeShifted_54.09.wav
happy,Audios - Train 3/1067_TAI_HAP_XX.wav
happy,Audios - Train 3/Aug1067_TAI_HAP_XX_TimeShifted_4.98.wav
happy,Audios - Train 3/Aug1067_TAI_HAP_XX_TimeShifted_326.15.wav
happy,Audios - Train 3/Aug1067_TAI_HAP_XX_TimeShifted_11.72.wav
happy,Audios - Train 3/Aug1067_TAI_HAP_XX_TimeShifted_27.53.wav
happy,Audios - Train 3/Aug1067_TAI_HAP_XX_TimeShifted_6.19.wav
fear,Audios - Train 3/1087_IEO_FEA_LO.wav
fear,Audios - Train 3/Aug1087_IEO_FEA_LO_TimeShifted_-79.71.wav
fear,Audios - Train 3/Aug1087_IEO_FEA_LO_TimeShifted_4.77.wav
fear,Audios - Train 3/Aug1087_IEO_FEA_LO_TimeShifted_3.11.wav
fear,Audios - Train 3/Aug1087_IEO_FEA_LO_TimeShifted_-5.92.wav
fear,Audios - Train 3/Aug1087_IEO_FEA_LO_TimeShifted_58.5.wav
sad,Audios - Train 3/1024_IEO_SAD_MD.wav
sad,Audios - Train 3/Aug1024_IEO_SAD_MD_TimeShifted_36.12.wav
sad,Audios - Train 3/Aug1024_IEO_SAD_MD_TimeShifted_14.37.wav
sad,Audios - Train 3/Aug1024_IEO_SAD_MD_TimeShifted_16.01.wav
sad,Audios - Train 3/Aug1024_IEO_SAD_MD_TimeShifted_11.13.wav
sad,Audios - Train 3/Aug1024_IEO_SAD_MD_TimeShifted_-25.29.wav
fear,Audios - Train 3/1055_IEO_FEA_LO.wav
fear,Audios - Train 3/Aug1055_IEO_FEA_LO_TimeShifted_32.61.wav
fear,Audios - Train 3/Aug1055_IEO_FEA_LO_TimeShifted_6.46.wav
fear,Audios - Train 3/Aug1055_IEO_FEA_LO_TimeShifted_-22.54.wav
fear,Audios - Train 3/Aug1055_IEO_FEA_LO_TimeShifted_6.66.wav
fear,Audios - Train 3/Aug1055_IEO_FEA_LO_TimeShifted_-9.94.wav
sad,Audios - Train 3/03-01-04-02-01-02-24.wav
sad,Audios - Train 3/Aug03-01-04-02-01-02-24_TimeShifted_-25.62.wav
sad,Audios - Train 3/Aug03-01-04-02-01-02-24_TimeShifted_8.98.wav
sad,Audios - Train 3/Aug03-01-04-02-01-02-24_TimeShifted_21.45.wav
sad,Audios - Train 3/Aug03-01-04-02-01-02-24_TimeShifted_7.94.wav
sad,Audios - Train 3/Aug03-01-04-02-01-02-24_TimeShifted_83.34.wav
happy,Audios - Train 3/1011_TSI_HAP_XX.wav
happy,Audios - Train 3/Aug1011_TSI_HAP_XX_TimeShifted_29.88.wav
happy,Audios - Train 3/Aug1011_TSI_HAP_XX_TimeShifted_12.45.wav
happy,Audios - Train 3/Aug1011_TSI_HAP_XX_TimeShifted_5.7.wav
happy,Audios - Train 3/Aug1011_TSI_HAP_XX_TimeShifted_12.26.wav
happy,Audios - Train 3/Aug1011_TSI_HAP_XX_TimeShifted_-53.77.wav
happy,Audios - Train 3/03-01-03-01-02-01-11.wav
happy,Audios - Train 3/Aug03-01-03-01-02-01-11_TimeShifted_-27.98.wav
happy,Audios - Train 3/Aug03-01-03-01-02-01-11_TimeShifted_24.65.wav
happy,Audios - Train 3/Aug03-01-03-01-02-01-11_TimeShifted_25.75.wav
happy,Audios - Train 3/Aug03-01-03-01-02-01-11_TimeShifted_19.17.wav
happy,Audios - Train 3/Aug03-01-03-01-02-01-11_TimeShifted_8.41.wav
fear,Audios - Train 3/1057_IEO_FEA_MD.wav
fear,Audios - Train 3/Aug1057_IEO_FEA_MD_TimeShifted_8.5.wav
fear,Audios - Train 3/Aug1057_IEO_FEA_MD_TimeShifted_8.22.wav
fear,Audios - Train 3/Aug1057_IEO_FEA_MD_TimeShifted_4.62.wav
fear,Audios - Train 3/Aug1057_IEO_FEA_MD_TimeShifted_17.52.wav
fear,Audios - Train 3/Aug1057_IEO_FEA_MD_TimeShifted_12.6.wav
happy,Audios - Train 3/1022_MTI_HAP_XX.wav
happy,Audios - Train 3/Aug1022_MTI_HAP_XX_TimeShifted_11.95.wav
happy,Audios - Train 3/Aug1022_MTI_HAP_XX_TimeShifted_8.87.wav
happy,Audios - Train 3/Aug1022_MTI_HAP_XX_TimeShifted_6.14.wav
happy,Audios - Train 3/Aug1022_MTI_HAP_XX_TimeShifted_7.52.wav
happy,Audios - Train 3/Aug1022_MTI_HAP_XX_TimeShifted_9.87.wav
angry,Audios - Train 3/03-01-05-02-01-02-08.wav
angry,Audios - Train 3/Aug03-01-05-02-01-02-08_TimeShifted_6.86.wav
angry,Audios - Train 3/Aug03-01-05-02-01-02-08_TimeShifted_9.79.wav
angry,Audios - Train 3/Aug03-01-05-02-01-02-08_TimeShifted_-45.48.wav
angry,Audios - Train 3/Aug03-01-05-02-01-02-08_TimeShifted_8.74.wav
angry,Audios - Train 3/Aug03-01-05-02-01-02-08_TimeShifted_27.08.wav
angry,Audios - Train 3/1018_IEO_ANG_HI.wav
angry,Audios - Train 3/Aug1018_IEO_ANG_HI_TimeShifted_-44.46.wav
angry,Audios - Train 3/Aug1018_IEO_ANG_HI_TimeShifted_32.69.wav
angry,Audios - Train 3/Aug1018_IEO_ANG_HI_TimeShifted_4.07.wav
angry,Audios - Train 3/Aug1018_IEO_ANG_HI_TimeShifted_58.48.wav
angry,Audios - Train 3/Aug1018_IEO_ANG_HI_TimeShifted_-671.14.wav
happy,Audios - Train 3/1011_MTI_HAP_XX.wav
happy,Audios - Train 3/Aug1011_MTI_HAP_XX_TimeShifted_6.24.wav
happy,Audios - Train 3/Aug1011_MTI_HAP_XX_TimeShifted_11.71.wav
happy,Audios - Train 3/Aug1011_MTI_HAP_XX_TimeShifted_9.5.wav
happy,Audios - Train 3/Aug1011_MTI_HAP_XX_TimeShifted_-9.95.wav
happy,Audios - Train 3/Aug1011_MTI_HAP_XX_TimeShifted_5.71.wav
fear,Audios - Train 3/1011_IEO_FEA_MD.wav
fear,Audios - Train 3/Aug1011_IEO_FEA_MD_TimeShifted_4.87.wav
fear,Audios - Train 3/Aug1011_IEO_FEA_MD_TimeShifted_7.12.wav
fear,Audios - Train 3/Aug1011_IEO_FEA_MD_TimeShifted_4.16.wav
fear,Audios - Train 3/Aug1011_IEO_FEA_MD_TimeShifted_5.3.wav
fear,Audios - Train 3/Aug1011_IEO_FEA_MD_TimeShifted_13.67.wav
sad,Audios - Train 3/OAF_rose_sad.wav
sad,Audios - Train 3/AugOAF_rose_sad_TimeShifted_11.29.wav
sad,Audios - Train 3/AugOAF_rose_sad_TimeShifted_8.85.wav
sad,Audios - Train 3/AugOAF_rose_sad_TimeShifted_10.77.wav
sad,Audios - Train 3/AugOAF_rose_sad_TimeShifted_-21.25.wav
sad,Audios - Train 3/AugOAF_rose_sad_TimeShifted_-106.15.wav
fear,Audios - Train 3/1006_IEO_FEA_LO.wav
fear,Audios - Train 3/Aug1006_IEO_FEA_LO_TimeShifted_22.97.wav
fear,Audios - Train 3/Aug1006_IEO_FEA_LO_TimeShifted_97.7.wav
fear,Audios - Train 3/Aug1006_IEO_FEA_LO_TimeShifted_-7.92.wav
fear,Audios - Train 3/Aug1006_IEO_FEA_LO_TimeShifted_5.0.wav
fear,Audios - Train 3/Aug1006_IEO_FEA_LO_TimeShifted_-45.37.wav
fear,Audios - Train 3/OAF_boat_fear.wav
fear,Audios - Train 3/AugOAF_boat_fear_TimeShifted_5.04.wav
fear,Audios - Train 3/AugOAF_boat_fear_TimeShifted_-6.41.wav
fear,Audios - Train 3/AugOAF_boat_fear_TimeShifted_5.46.wav
fear,Audios - Train 3/AugOAF_boat_fear_TimeShifted_42.3.wav
fear,Audios - Train 3/AugOAF_boat_fear_TimeShifted_3.0.wav
happy,Audios - Train 3/1086_IEO_HAP_HI.wav
happy,Audios - Train 3/Aug1086_IEO_HAP_HI_TimeShifted_2.84.wav
happy,Audios - Train 3/Aug1086_IEO_HAP_HI_TimeShifted_7.03.wav
happy,Audios - Train 3/Aug1086_IEO_HAP_HI_TimeShifted_32.19.wav
happy,Audios - Train 3/Aug1086_IEO_HAP_HI_TimeShifted_13.46.wav
happy,Audios - Train 3/Aug1086_IEO_HAP_HI_TimeShifted_2.82.wav
angry,Audios - Train 3/OAF_burn_angry.wav
angry,Audios - Train 3/AugOAF_burn_angry_TimeShifted_4.02.wav
angry,Audios - Train 3/AugOAF_burn_angry_TimeShifted_5.58.wav
angry,Audios - Train 3/AugOAF_burn_angry_TimeShifted_-13.26.wav
angry,Audios - Train 3/AugOAF_burn_angry_TimeShifted_257.01.wav
angry,Audios - Train 3/AugOAF_burn_angry_TimeShifted_10.86.wav
sad,Audios - Train 3/1030_MTI_SAD_XX.wav
sad,Audios - Train 3/Aug1030_MTI_SAD_XX_TimeShifted_-19.68.wav
sad,Audios - Train 3/Aug1030_MTI_SAD_XX_TimeShifted_25.61.wav
sad,Audios - Train 3/Aug1030_MTI_SAD_XX_TimeShifted_7.71.wav
sad,Audios - Train 3/Aug1030_MTI_SAD_XX_TimeShifted_-22.71.wav
sad,Audios - Train 3/Aug1030_MTI_SAD_XX_TimeShifted_-33.56.wav
sad,Audios - Train 3/1065_IOM_SAD_XX.wav
sad,Audios - Train 3/Aug1065_IOM_SAD_XX_TimeShifted_-11.06.wav
sad,Audios - Train 3/Aug1065_IOM_SAD_XX_TimeShifted_8.57.wav
sad,Audios - Train 3/Aug1065_IOM_SAD_XX_TimeShifted_5.83.wav
sad,Audios - Train 3/Aug1065_IOM_SAD_XX_TimeShifted_11.36.wav
sad,Audios - Train 3/Aug1065_IOM_SAD_XX_TimeShifted_27.54.wav
fear,Audios - Train 3/03-01-06-02-01-02-10.wav
fear,Audios - Train 3/Aug03-01-06-02-01-02-10_TimeShifted_-157.63.wav
fear,Audios - Train 3/Aug03-01-06-02-01-02-10_TimeShifted_-17.42.wav
fear,Audios - Train 3/Aug03-01-06-02-01-02-10_TimeShifted_-13.91.wav
fear,Audios - Train 3/Aug03-01-06-02-01-02-10_TimeShifted_41.71.wav
fear,Audios - Train 3/Aug03-01-06-02-01-02-10_TimeShifted_12.94.wav
sad,Audios - Train 3/OAF_when_sad.wav
sad,Audios - Train 3/AugOAF_when_sad_TimeShifted_4.1.wav
sad,Audios - Train 3/AugOAF_when_sad_TimeShifted_14.86.wav
sad,Audios - Train 3/AugOAF_when_sad_TimeShifted_4.97.wav
sad,Audios - Train 3/AugOAF_when_sad_TimeShifted_17.01.wav
sad,Audios - Train 3/AugOAF_when_sad_TimeShifted_-127.89.wav
angry,Audios - Train 3/1040_IWL_ANG_XX.wav
angry,Audios - Train 3/Aug1040_IWL_ANG_XX_TimeShifted_5.4.wav
angry,Audios - Train 3/Aug1040_IWL_ANG_XX_TimeShifted_7.41.wav
angry,Audios - Train 3/Aug1040_IWL_ANG_XX_TimeShifted_-14.33.wav
angry,Audios - Train 3/Aug1040_IWL_ANG_XX_TimeShifted_-42.48.wav
angry,Audios - Train 3/Aug1040_IWL_ANG_XX_TimeShifted_168.58.wav
angry,Audios - Train 3/1025_WSI_ANG_XX.wav
angry,Audios - Train 3/Aug1025_WSI_ANG_XX_TimeShifted_6.98.wav
angry,Audios - Train 3/Aug1025_WSI_ANG_XX_TimeShifted_8.14.wav
angry,Audios - Train 3/Aug1025_WSI_ANG_XX_TimeShifted_7.78.wav
angry,Audios - Train 3/Aug1025_WSI_ANG_XX_TimeShifted_6.97.wav
angry,Audios - Train 3/Aug1025_WSI_ANG_XX_TimeShifted_6.84.wav
angry,Audios - Train 3/1087_IEO_ANG_MD.wav
angry,Audios - Train 3/Aug1087_IEO_ANG_MD_TimeShifted_5.01.wav
angry,Audios - Train 3/Aug1087_IEO_ANG_MD_TimeShifted_14.82.wav
angry,Audios - Train 3/Aug1087_IEO_ANG_MD_TimeShifted_-372.74.wav
angry,Audios - Train 3/Aug1087_IEO_ANG_MD_TimeShifted_-11.85.wav
angry,Audios - Train 3/Aug1087_IEO_ANG_MD_TimeShifted_8.84.wav
fear,Audios - Train 3/YAF_came_fear.wav
fear,Audios - Train 3/AugYAF_came_fear_TimeShifted_8.01.wav
fear,Audios - Train 3/AugYAF_came_fear_TimeShifted_3.76.wav
fear,Audios - Train 3/AugYAF_came_fear_TimeShifted_5.97.wav
fear,Audios - Train 3/AugYAF_came_fear_TimeShifted_4.47.wav
fear,Audios - Train 3/AugYAF_came_fear_TimeShifted_9.93.wav
happy,Audios - Train 3/1014_WSI_HAP_XX.wav
happy,Audios - Train 3/Aug1014_WSI_HAP_XX_TimeShifted_35.38.wav
happy,Audios - Train 3/Aug1014_WSI_HAP_XX_TimeShifted_10.77.wav
happy,Audios - Train 3/Aug1014_WSI_HAP_XX_TimeShifted_42.85.wav
happy,Audios - Train 3/Aug1014_WSI_HAP_XX_TimeShifted_3.97.wav
happy,Audios - Train 3/Aug1014_WSI_HAP_XX_TimeShifted_-9.86.wav
happy,Audios - Train 3/YAF_pain_happy.wav
happy,Audios - Train 3/AugYAF_pain_happy_TimeShifted_3.39.wav
happy,Audios - Train 3/AugYAF_pain_happy_TimeShifted_7.95.wav
happy,Audios - Train 3/AugYAF_pain_happy_TimeShifted_3.62.wav
happy,Audios - Train 3/AugYAF_pain_happy_TimeShifted_4.25.wav
happy,Audios - Train 3/AugYAF_pain_happy_TimeShifted_74.91.wav
happy,Audios - Train 3/1018_TSI_HAP_XX.wav
happy,Audios - Train 3/Aug1018_TSI_HAP_XX_TimeShifted_-15.79.wav
happy,Audios - Train 3/Aug1018_TSI_HAP_XX_TimeShifted_5.16.wav
happy,Audios - Train 3/Aug1018_TSI_HAP_XX_TimeShifted_9.15.wav
happy,Audios - Train 3/Aug1018_TSI_HAP_XX_TimeShifted_11.32.wav
happy,Audios - Train 3/Aug1018_TSI_HAP_XX_TimeShifted_-13.09.wav
fear,Audios - Train 3/1039_IEO_FEA_HI.wav
fear,Audios - Train 3/Aug1039_IEO_FEA_HI_TimeShifted_11.0.wav
fear,Audios - Train 3/Aug1039_IEO_FEA_HI_TimeShifted_7.7.wav
fear,Audios - Train 3/Aug1039_IEO_FEA_HI_TimeShifted_-14.55.wav
fear,Audios - Train 3/Aug1039_IEO_FEA_HI_TimeShifted_-8.02.wav
fear,Audios - Train 3/Aug1039_IEO_FEA_HI_TimeShifted_245.37.wav
sad,Audios - Train 3/1084_ITH_SAD_XX.wav
sad,Audios - Train 3/Aug1084_ITH_SAD_XX_TimeShifted_14.34.wav
sad,Audios - Train 3/Aug1084_ITH_SAD_XX_TimeShifted_66.63.wav
sad,Audios - Train 3/Aug1084_ITH_SAD_XX_TimeShifted_5.8.wav
sad,Audios - Train 3/Aug1084_ITH_SAD_XX_TimeShifted_11.1.wav
sad,Audios - Train 3/Aug1084_ITH_SAD_XX_TimeShifted_15.24.wav
angry,Audios - Train 3/1046_IWW_ANG_XX.wav
angry,Audios - Train 3/Aug1046_IWW_ANG_XX_TimeShifted_8.33.wav
angry,Audios - Train 3/Aug1046_IWW_ANG_XX_TimeShifted_7.14.wav
angry,Audios - Train 3/Aug1046_IWW_ANG_XX_TimeShifted_251.05.wav
angry,Audios - Train 3/Aug1046_IWW_ANG_XX_TimeShifted_-7.82.wav
angry,Audios - Train 3/Aug1046_IWW_ANG_XX_TimeShifted_6.25.wav
angry,Audios - Train 3/1023_MTI_ANG_XX.wav
angry,Audios - Train 3/Aug1023_MTI_ANG_XX_TimeShifted_4.96.wav
angry,Audios - Train 3/Aug1023_MTI_ANG_XX_TimeShifted_7.42.wav
angry,Audios - Train 3/Aug1023_MTI_ANG_XX_TimeShifted_7.72.wav
angry,Audios - Train 3/Aug1023_MTI_ANG_XX_TimeShifted_12.37.wav
angry,Audios - Train 3/Aug1023_MTI_ANG_XX_TimeShifted_-9.87.wav
happy,Audios - Train 3/1071_IEO_HAP_LO.wav
happy,Audios - Train 3/Aug1071_IEO_HAP_LO_TimeShifted_4.71.wav
happy,Audios - Train 3/Aug1071_IEO_HAP_LO_TimeShifted_4.8.wav
happy,Audios - Train 3/Aug1071_IEO_HAP_LO_TimeShifted_-13.78.wav
happy,Audios - Train 3/Aug1071_IEO_HAP_LO_TimeShifted_7.5.wav
happy,Audios - Train 3/Aug1071_IEO_HAP_LO_TimeShifted_7.72.wav
fear,Audios - Train 3/1051_MTI_FEA_XX.wav
fear,Audios - Train 3/Aug1051_MTI_FEA_XX_TimeShifted_153.19.wav
fear,Audios - Train 3/Aug1051_MTI_FEA_XX_TimeShifted_6.24.wav
fear,Audios - Train 3/Aug1051_MTI_FEA_XX_TimeShifted_15.32.wav
fear,Audios - Train 3/Aug1051_MTI_FEA_XX_TimeShifted_12.73.wav
fear,Audios - Train 3/Aug1051_MTI_FEA_XX_TimeShifted_10.02.wav
happy,Audios - Train 3/YAF_king_happy.wav
happy,Audios - Train 3/AugYAF_king_happy_TimeShifted_10.79.wav
happy,Audios - Train 3/AugYAF_king_happy_TimeShifted_3.82.wav
happy,Audios - Train 3/AugYAF_king_happy_TimeShifted_-16.61.wav
happy,Audios - Train 3/AugYAF_king_happy_TimeShifted_7.65.wav
happy,Audios - Train 3/AugYAF_king_happy_TimeShifted_4.96.wav
fear,Audios - Train 3/1088_IEO_FEA_HI.wav
fear,Audios - Train 3/Aug1088_IEO_FEA_HI_TimeShifted_6.32.wav
fear,Audios - Train 3/Aug1088_IEO_FEA_HI_TimeShifted_-27.63.wav
fear,Audios - Train 3/Aug1088_IEO_FEA_HI_TimeShifted_5.6.wav
fear,Audios - Train 3/Aug1088_IEO_FEA_HI_TimeShifted_4.96.wav
fear,Audios - Train 3/Aug1088_IEO_FEA_HI_TimeShifted_12.74.wav
happy,Audios - Train 3/OAF_puff_happy.wav
happy,Audios - Train 3/AugOAF_puff_happy_TimeShifted_-25.7.wav
happy,Audios - Train 3/AugOAF_puff_happy_TimeShifted_29.53.wav
happy,Audios - Train 3/AugOAF_puff_happy_TimeShifted_3.77.wav
happy,Audios - Train 3/AugOAF_puff_happy_TimeShifted_7.65.wav
happy,Audios - Train 3/AugOAF_puff_happy_TimeShifted_72.79.wav
sad,Audios - Train 3/1033_IOM_SAD_XX.wav
sad,Audios - Train 3/Aug1033_IOM_SAD_XX_TimeShifted_3.99.wav
sad,Audios - Train 3/Aug1033_IOM_SAD_XX_TimeShifted_-13.59.wav
sad,Audios - Train 3/Aug1033_IOM_SAD_XX_TimeShifted_6.75.wav
sad,Audios - Train 3/Aug1033_IOM_SAD_XX_TimeShifted_2.74.wav
sad,Audios - Train 3/Aug1033_IOM_SAD_XX_TimeShifted_-8.8.wav
angry,Audios - Train 3/1038_IWL_ANG_XX.wav
angry,Audios - Train 3/Aug1038_IWL_ANG_XX_TimeShifted_9.12.wav
angry,Audios - Train 3/Aug1038_IWL_ANG_XX_TimeShifted_8.7.wav
angry,Audios - Train 3/Aug1038_IWL_ANG_XX_TimeShifted_22.34.wav
angry,Audios - Train 3/Aug1038_IWL_ANG_XX_TimeShifted_-11.65.wav
angry,Audios - Train 3/Aug1038_IWL_ANG_XX_TimeShifted_40.93.wav
happy,Audios - Train 3/1079_MTI_HAP_XX.wav
happy,Audios - Train 3/Aug1079_MTI_HAP_XX_TimeShifted_17.09.wav
happy,Audios - Train 3/Aug1079_MTI_HAP_XX_TimeShifted_506.08.wav
happy,Audios - Train 3/Aug1079_MTI_HAP_XX_TimeShifted_-127.02.wav
happy,Audios - Train 3/Aug1079_MTI_HAP_XX_TimeShifted_-23.06.wav
happy,Audios - Train 3/Aug1079_MTI_HAP_XX_TimeShifted_6.5.wav
sad,Audios - Train 3/1046_DFA_SAD_XX.wav
sad,Audios - Train 3/Aug1046_DFA_SAD_XX_TimeShifted_5.09.wav
sad,Audios - Train 3/Aug1046_DFA_SAD_XX_TimeShifted_4.95.wav
sad,Audios - Train 3/Aug1046_DFA_SAD_XX_TimeShifted_6.54.wav
sad,Audios - Train 3/Aug1046_DFA_SAD_XX_TimeShifted_-7.93.wav
sad,Audios - Train 3/Aug1046_DFA_SAD_XX_TimeShifted_24.19.wav
angry,Audios - Train 3/1080_IWL_ANG_XX.wav
angry,Audios - Train 3/Aug1080_IWL_ANG_XX_TimeShifted_7.47.wav
angry,Audios - Train 3/Aug1080_IWL_ANG_XX_TimeShifted_28.07.wav
angry,Audios - Train 3/Aug1080_IWL_ANG_XX_TimeShifted_-68.74.wav
angry,Audios - Train 3/Aug1080_IWL_ANG_XX_TimeShifted_19.98.wav
angry,Audios - Train 3/Aug1080_IWL_ANG_XX_TimeShifted_13.87.wav
happy,Audios - Train 3/1089_IWL_HAP_XX.wav
happy,Audios - Train 3/Aug1089_IWL_HAP_XX_TimeShifted_5.39.wav
happy,Audios - Train 3/Aug1089_IWL_HAP_XX_TimeShifted_5.7.wav
happy,Audios - Train 3/Aug1089_IWL_HAP_XX_TimeShifted_-22.36.wav
happy,Audios - Train 3/Aug1089_IWL_HAP_XX_TimeShifted_7.74.wav
happy,Audios - Train 3/Aug1089_IWL_HAP_XX_TimeShifted_5.58.wav
happy,Audios - Train 3/03-01-03-01-02-01-10.wav
happy,Audios - Train 3/Aug03-01-03-01-02-01-10_TimeShifted_24.21.wav
happy,Audios - Train 3/Aug03-01-03-01-02-01-10_TimeShifted_7.21.wav
happy,Audios - Train 3/Aug03-01-03-01-02-01-10_TimeShifted_11.42.wav
happy,Audios - Train 3/Aug03-01-03-01-02-01-10_TimeShifted_10.74.wav
happy,Audios - Train 3/Aug03-01-03-01-02-01-10_TimeShifted_13.69.wav
fear,Audios - Train 3/03-01-06-02-02-01-04.wav
fear,Audios - Train 3/Aug03-01-06-02-02-01-04_TimeShifted_7.65.wav
fear,Audios - Train 3/Aug03-01-06-02-02-01-04_TimeShifted_11.71.wav
fear,Audios - Train 3/Aug03-01-06-02-02-01-04_TimeShifted_11.35.wav
fear,Audios - Train 3/Aug03-01-06-02-02-01-04_TimeShifted_232.6.wav
fear,Audios - Train 3/Aug03-01-06-02-02-01-04_TimeShifted_-101.19.wav
angry,Audios - Train 3/1055_IEO_ANG_MD.wav
angry,Audios - Train 3/Aug1055_IEO_ANG_MD_TimeShifted_-21.26.wav
angry,Audios - Train 3/Aug1055_IEO_ANG_MD_TimeShifted_6.64.wav
angry,Audios - Train 3/Aug1055_IEO_ANG_MD_TimeShifted_-21.03.wav
