Emotions,Path
fear,Audios - Train 2/Aug_1023_TAI_FEA_XX_PitchShiftRG_H0_TimeShifted_2.74.wav
fear,Audios - Train 2/Aug_1023_TAI_FEA_XX_PitchShiftRG_L0_TimeShifted_3.61.wav
fear,Audios - Train 2/JK_f04.wav
fear,Audios - Train 2/Aug_JK_f04_PitchShiftRG_H0_TimeShifted_4.74.wav
fear,Audios - Train 2/Aug_JK_f04_PitchShiftRG_L0_TimeShifted_4.97.wav
angry,Audios - Train 2/1001_IWW_ANG_XX.wav
angry,Audios - Train 2/Aug_1001_IWW_ANG_XX_PitchShiftRG_H0_TimeShifted_1.97.wav
angry,Audios - Train 2/Aug_1001_IWW_ANG_XX_PitchShiftRG_L0_TimeShifted_7.02.wav
happy,Audios - Train 2/1002_IWW_HAP_XX.wav
happy,Audios - Train 2/Aug_1002_IWW_HAP_XX_PitchShiftRG_H0_TimeShifted_3.84.wav
happy,Audios - Train 2/Aug_1002_IWW_HAP_XX_PitchShiftRG_L0_TimeShifted_7.05.wav
happy,Audios - Train 2/1058_IOM_HAP_XX.wav
happy,Audios - Train 2/Aug_1058_IOM_HAP_XX_PitchShiftRG_H0_TimeShifted_4.29.wav
happy,Audios - Train 2/Aug_1058_IOM_HAP_XX_PitchShiftRG_L0_TimeShifted_3.4.wav
happy,Audios - Train 2/03-01-03-02-01-01-07.wav
happy,Audios - Train 2/Aug_03-01-03-02-01-01-07_PitchShiftRG_H0_TimeShifted_4.78.wav
happy,Audios - Train 2/Aug_03-01-03-02-01-01-07_PitchShiftRG_L0_TimeShifted_7.06.wav
angry,Audios - Train 2/03-01-05-01-01-02-05.wav
angry,Audios - Train 2/Aug_03-01-05-01-01-02-05_PitchShiftRG_H0_TimeShifted_5.96.wav
angry,Audios - Train 2/Aug_03-01-05-01-01-02-05_PitchShiftRG_L0_TimeShifted_4.89.wav
fear,Audios - Train 2/1084_TSI_FEA_XX.wav
fear,Audios - Train 2/Aug_1084_TSI_FEA_XX_PitchShiftRG_H0_TimeShifted_18.69.wav
fear,Audios - Train 2/Aug_1084_TSI_FEA_XX_PitchShiftRG_L0_TimeShifted_6.35.wav
sad,Audios - Train 2/1074_MTI_SAD_XX.wav
sad,Audios - Train 2/Aug_1074_MTI_SAD_XX_PitchShiftRG_H0_TimeShifted_6.16.wav
sad,Audios - Train 2/Aug_1074_MTI_SAD_XX_PitchShiftRG_L0_TimeShifted_8.81.wav
angry,Audios - Train 2/OAF_half_angry.wav
angry,Audios - Train 2/Aug_OAF_half_angry_PitchShiftRG_H0_TimeShifted_3.48.wav
angry,Audios - Train 2/Aug_OAF_half_angry_PitchShiftRG_L0_TimeShifted_2.26.wav
fear,Audios - Train 2/1086_IEO_FEA_MD.wav
fear,Audios - Train 2/Aug_1086_IEO_FEA_MD_PitchShiftRG_H0_TimeShifted_16.36.wav
fear,Audios - Train 2/Aug_1086_IEO_FEA_MD_PitchShiftRG_L0_TimeShifted_2.48.wav
fear,Audios - Train 2/03-01-06-01-02-02-23.wav
fear,Audios - Train 2/Aug_03-01-06-01-02-02-23_PitchShiftRG_H0_TimeShifted_4.68.wav
fear,Audios - Train 2/Aug_03-01-06-01-02-02-23_PitchShiftRG_L0_TimeShifted_7.51.wav
angry,Audios - Train 2/1027_WSI_ANG_XX.wav
angry,Audios - Train 2/Aug_1027_WSI_ANG_XX_PitchShiftRG_H0_TimeShifted_16.77.wav
angry,Audios - Train 2/Aug_1027_WSI_ANG_XX_PitchShiftRG_L0_TimeShifted_4.16.wav
sad,Audios - Train 2/1081_TAI_SAD_XX.wav
sad,Audios - Train 2/Aug_1081_TAI_SAD_XX_PitchShiftRG_H0_TimeShifted_2.87.wav
sad,Audios - Train 2/Aug_1081_TAI_SAD_XX_PitchShiftRG_L0_TimeShifted_3.19.wav
angry,Audios - Train 2/1091_TAI_ANG_XX.wav
angry,Audios - Train 2/Aug_1091_TAI_ANG_XX_PitchShiftRG_H0_TimeShifted_8.73.wav
angry,Audios - Train 2/Aug_1091_TAI_ANG_XX_PitchShiftRG_L0_TimeShifted_4.89.wav
angry,Audios - Train 2/OAF_thought_angry.wav
angry,Audios - Train 2/Aug_OAF_thought_angry_PitchShiftRG_H0_TimeShifted_4.15.wav
angry,Audios - Train 2/Aug_OAF_thought_angry_PitchShiftRG_L0_TimeShifted_10.84.wav
fear,Audios - Train 2/1039_WSI_FEA_XX.wav
fear,Audios - Train 2/Aug_1039_WSI_FEA_XX_PitchShiftRG_H0_TimeShifted_2.69.wav
fear,Audios - Train 2/Aug_1039_WSI_FEA_XX_PitchShiftRG_L0_TimeShifted_6.63.wav
angry,Audios - Train 2/1062_ITS_ANG_XX.wav
angry,Audios - Train 2/Aug_1062_ITS_ANG_XX_PitchShiftRG_H0_TimeShifted_3.37.wav
angry,Audios - Train 2/Aug_1062_ITS_ANG_XX_PitchShiftRG_L0_TimeShifted_4.57.wav
sad,Audios - Train 2/1026_IOM_SAD_XX.wav
sad,Audios - Train 2/Aug_1026_IOM_SAD_XX_PitchShiftRG_H0_TimeShifted_11.86.wav
sad,Audios - Train 2/Aug_1026_IOM_SAD_XX_PitchShiftRG_L0_TimeShifted_8.32.wav
happy,Audios - Train 2/1012_IEO_HAP_HI.wav
happy,Audios - Train 2/Aug_1012_IEO_HAP_HI_PitchShiftRG_H0_TimeShifted_3.27.wav
happy,Audios - Train 2/Aug_1012_IEO_HAP_HI_PitchShiftRG_L0_TimeShifted_12.84.wav
happy,Audios - Train 2/1045_ITS_HAP_XX.wav
happy,Audios - Train 2/Aug_1045_ITS_HAP_XX_PitchShiftRG_H0_TimeShifted_3.83.wav
happy,Audios - Train 2/Aug_1045_ITS_HAP_XX_PitchShiftRG_L0_TimeShifted_3.26.wav
fear,Audios - Train 2/1041_DFA_FEA_XX.wav
fear,Audios - Train 2/Aug_1041_DFA_FEA_XX_PitchShiftRG_H0_TimeShifted_4.74.wav
fear,Audios - Train 2/Aug_1041_DFA_FEA_XX_PitchShiftRG_L0_TimeShifted_12.06.wav
happy,Audios - Train 2/1053_TAI_HAP_XX.wav
happy,Audios - Train 2/Aug_1053_TAI_HAP_XX_PitchShiftRG_H0_TimeShifted_3.96.wav
happy,Audios - Train 2/Aug_1053_TAI_HAP_XX_PitchShiftRG_L0_TimeShifted_17.16.wav
happy,Audios - Train 2/DC_h04.wav
happy,Audios - Train 2/Aug_DC_h04_PitchShiftRG_H0_TimeShifted_6.04.wav
happy,Audios - Train 2/Aug_DC_h04_PitchShiftRG_L0_TimeShifted_4.6.wav
angry,Audios - Train 2/YAF_jail_angry.wav
angry,Audios - Train 2/Aug_YAF_jail_angry_PitchShiftRG_H0_TimeShifted_3.4.wav
angry,Audios - Train 2/Aug_YAF_jail_angry_PitchShiftRG_L0_TimeShifted_3.61.wav
fear,Audios - Train 2/1006_TAI_FEA_XX.wav
fear,Audios - Train 2/Aug_1006_TAI_FEA_XX_PitchShiftRG_H0_TimeShifted_28.22.wav
fear,Audios - Train 2/Aug_1006_TAI_FEA_XX_PitchShiftRG_L0_TimeShifted_6.85.wav
happy,Audios - Train 2/1032_TAI_HAP_XX.wav
happy,Audios - Train 2/Aug_1032_TAI_HAP_XX_PitchShiftRG_H0_TimeShifted_3.48.wav
happy,Audios - Train 2/Aug_1032_TAI_HAP_XX_PitchShiftRG_L0_TimeShifted_3.99.wav
sad,Audios - Train 2/1002_TIE_SAD_XX.wav
sad,Audios - Train 2/Aug_1002_TIE_SAD_XX_PitchShiftRG_H0_TimeShifted_6.36.wav
sad,Audios - Train 2/Aug_1002_TIE_SAD_XX_PitchShiftRG_L0_TimeShifted_4.08.wav
sad,Audios - Train 2/OAF_far_sad.wav
sad,Audios - Train 2/Aug_OAF_far_sad_PitchShiftRG_H0_TimeShifted_3.94.wav
sad,Audios - Train 2/Aug_OAF_far_sad_PitchShiftRG_L0_TimeShifted_8.72.wav
fear,Audios - Train 2/1071_IOM_FEA_XX.wav
fear,Audios - Train 2/Aug_1071_IOM_FEA_XX_PitchShiftRG_H0_TimeShifted_12.71.wav
fear,Audios - Train 2/Aug_1071_IOM_FEA_XX_PitchShiftRG_L0_TimeShifted_7.13.wav
fear,Audios - Train 2/JE_f14.wav
fear,Audios - Train 2/Aug_JE_f14_PitchShiftRG_H0_TimeShifted_7.59.wav
fear,Audios - Train 2/Aug_JE_f14_PitchShiftRG_L0_TimeShifted_21.46.wav
fear,Audios - Train 2/03-01-06-02-01-02-06.wav
fear,Audios - Train 2/Aug_03-01-06-02-01-02-06_PitchShiftRG_H0_TimeShifted_-31.4.wav
fear,Audios - Train 2/Aug_03-01-06-02-01-02-06_PitchShiftRG_L0_TimeShifted_10.82.wav
fear,Audios - Train 2/1035_TSI_FEA_XX.wav
fear,Audios - Train 2/Aug_1035_TSI_FEA_XX_PitchShiftRG_H0_TimeShifted_13.99.wav
fear,Audios - Train 2/Aug_1035_TSI_FEA_XX_PitchShiftRG_L0_TimeShifted_4.97.wav
sad,Audios - Train 2/1077_IEO_SAD_HI.wav
sad,Audios - Train 2/Aug_1077_IEO_SAD_HI_PitchShiftRG_H0_TimeShifted_4.39.wav
sad,Audios - Train 2/Aug_1077_IEO_SAD_HI_PitchShiftRG_L0_TimeShifted_6.58.wav
angry,Audios - Train 2/OAF_team_angry.wav
angry,Audios - Train 2/Aug_OAF_team_angry_PitchShiftRG_H0_TimeShifted_6.01.wav
angry,Audios - Train 2/Aug_OAF_team_angry_PitchShiftRG_L0_TimeShifted_4.76.wav
fear,Audios - Train 2/1032_MTI_FEA_XX.wav
fear,Audios - Train 2/Aug_1032_MTI_FEA_XX_PitchShiftRG_H0_TimeShifted_4.4.wav
fear,Audios - Train 2/Aug_1032_MTI_FEA_XX_PitchShiftRG_L0_TimeShifted_6.01.wav
angry,Audios - Train 2/1004_IEO_ANG_MD.wav
angry,Audios - Train 2/Aug_1004_IEO_ANG_MD_PitchShiftRG_H0_TimeShifted_16.17.wav
angry,Audios - Train 2/Aug_1004_IEO_ANG_MD_PitchShiftRG_L0_TimeShifted_4.63.wav
fear,Audios - Train 2/1075_TAI_FEA_XX.wav
fear,Audios - Train 2/Aug_1075_TAI_FEA_XX_PitchShiftRG_H0_TimeShifted_2.57.wav
fear,Audios - Train 2/Aug_1075_TAI_FEA_XX_PitchShiftRG_L0_TimeShifted_8.88.wav
happy,Audios - Train 2/1029_IWW_HAP_XX.wav
happy,Audios - Train 2/Aug_1029_IWW_HAP_XX_PitchShiftRG_H0_TimeShifted_7.78.wav
happy,Audios - Train 2/Aug_1029_IWW_HAP_XX_PitchShiftRG_L0_TimeShifted_7.9.wav
angry,Audios - Train 2/YAF_red_angry.wav
angry,Audios - Train 2/Aug_YAF_red_angry_PitchShiftRG_H0_TimeShifted_4.13.wav
angry,Audios - Train 2/Aug_YAF_red_angry_PitchShiftRG_L0_TimeShifted_9.41.wav
fear,Audios - Train 2/1060_IOM_FEA_XX.wav
fear,Audios - Train 2/Aug_1060_IOM_FEA_XX_PitchShiftRG_H0_TimeShifted_3.83.wav
fear,Audios - Train 2/Aug_1060_IOM_FEA_XX_PitchShiftRG_L0_TimeShifted_2.8.wav
happy,Audios - Train 2/1003_TIE_HAP_XX.wav
happy,Audios - Train 2/Aug_1003_TIE_HAP_XX_PitchShiftRG_H0_TimeShifted_3.46.wav
happy,Audios - Train 2/Aug_1003_TIE_HAP_XX_PitchShiftRG_L0_TimeShifted_3.9.wav
fear,Audios - Train 2/1013_DFA_FEA_XX.wav
fear,Audios - Train 2/Aug_1013_DFA_FEA_XX_PitchShiftRG_H0_TimeShifted_3.64.wav
fear,Audios - Train 2/Aug_1013_DFA_FEA_XX_PitchShiftRG_L0_TimeShifted_2.34.wav
angry,Audios - Train 2/1079_TAI_ANG_XX.wav
angry,Audios - Train 2/Aug_1079_TAI_ANG_XX_PitchShiftRG_H0_TimeShifted_16.47.wav
angry,Audios - Train 2/Aug_1079_TAI_ANG_XX_PitchShiftRG_L0_TimeShifted_4.26.wav
sad,Audios - Train 2/1075_TAI_SAD_XX.wav
sad,Audios - Train 2/Aug_1075_TAI_SAD_XX_PitchShiftRG_H0_TimeShifted_2.56.wav
sad,Audios - Train 2/Aug_1075_TAI_SAD_XX_PitchShiftRG_L0_TimeShifted_3.59.wav
angry,Audios - Train 2/1059_DFA_ANG_XX.wav
angry,Audios - Train 2/Aug_1059_DFA_ANG_XX_PitchShiftRG_H0_TimeShifted_2.85.wav
angry,Audios - Train 2/Aug_1059_DFA_ANG_XX_PitchShiftRG_L0_TimeShifted_5.69.wav
angry,Audios - Train 2/1023_IOM_ANG_XX.wav
angry,Audios - Train 2/Aug_1023_IOM_ANG_XX_PitchShiftRG_H0_TimeShifted_19.51.wav
angry,Audios - Train 2/Aug_1023_IOM_ANG_XX_PitchShiftRG_L0_TimeShifted_2.11.wav
angry,Audios - Train 2/1032_IEO_ANG_HI.wav
angry,Audios - Train 2/Aug_1032_IEO_ANG_HI_PitchShiftRG_H0_TimeShifted_3.09.wav
angry,Audios - Train 2/Aug_1032_IEO_ANG_HI_PitchShiftRG_L0_TimeShifted_4.92.wav
happy,Audios - Train 2/1028_TSI_HAP_XX.wav
happy,Audios - Train 2/Aug_1028_TSI_HAP_XX_PitchShiftRG_H0_TimeShifted_21.65.wav
happy,Audios - Train 2/Aug_1028_TSI_HAP_XX_PitchShiftRG_L0_TimeShifted_9.7.wav
sad,Audios - Train 2/1021_DFA_SAD_XX.wav
sad,Audios - Train 2/Aug_1021_DFA_SAD_XX_PitchShiftRG_H0_TimeShifted_10.84.wav
sad,Audios - Train 2/Aug_1021_DFA_SAD_XX_PitchShiftRG_L0_TimeShifted_6.47.wav
angry,Audios - Train 2/1019_DFA_ANG_XX.wav
angry,Audios - Train 2/Aug_1019_DFA_ANG_XX_PitchShiftRG_H0_TimeShifted_5.16.wav
angry,Audios - Train 2/Aug_1019_DFA_ANG_XX_PitchShiftRG_L0_TimeShifted_3.83.wav
angry,Audios - Train 2/1083_IEO_ANG_LO.wav
angry,Audios - Train 2/Aug_1083_IEO_ANG_LO_PitchShiftRG_H0_TimeShifted_5.69.wav
angry,Audios - Train 2/Aug_1083_IEO_ANG_LO_PitchShiftRG_L0_TimeShifted_3.97.wav
happy,Audios - Train 2/1075_MTI_HAP_XX.wav
happy,Audios - Train 2/Aug_1075_MTI_HAP_XX_PitchShiftRG_H0_TimeShifted_2.57.wav
happy,Audios - Train 2/Aug_1075_MTI_HAP_XX_PitchShiftRG_L0_TimeShifted_5.39.wav
sad,Audios - Train 2/1026_IWL_SAD_XX.wav
sad,Audios - Train 2/Aug_1026_IWL_SAD_XX_PitchShiftRG_H0_TimeShifted_14.26.wav
sad,Audios - Train 2/Aug_1026_IWL_SAD_XX_PitchShiftRG_L0_TimeShifted_5.63.wav
fear,Audios - Train 2/1026_ITH_FEA_XX.wav
fear,Audios - Train 2/Aug_1026_ITH_FEA_XX_PitchShiftRG_H0_TimeShifted_4.58.wav
fear,Audios - Train 2/Aug_1026_ITH_FEA_XX_PitchShiftRG_L0_TimeShifted_4.11.wav
happy,Audios - Train 2/1056_IOM_HAP_XX.wav
happy,Audios - Train 2/Aug_1056_IOM_HAP_XX_PitchShiftRG_H0_TimeShifted_3.63.wav
happy,Audios - Train 2/Aug_1056_IOM_HAP_XX_PitchShiftRG_L0_TimeShifted_4.63.wav
sad,Audios - Train 2/YAF_mob_sad.wav
sad,Audios - Train 2/Aug_YAF_mob_sad_PitchShiftRG_H0_TimeShifted_4.28.wav
sad,Audios - Train 2/Aug_YAF_mob_sad_PitchShiftRG_L0_TimeShifted_4.65.wav
sad,Audios - Train 2/1076_MTI_SAD_XX.wav
sad,Audios - Train 2/Aug_1076_MTI_SAD_XX_PitchShiftRG_H0_TimeShifted_7.6.wav
sad,Audios - Train 2/Aug_1076_MTI_SAD_XX_PitchShiftRG_L0_TimeShifted_15.55.wav
fear,Audios - Train 2/1010_IWL_FEA_XX.wav
fear,Audios - Train 2/Aug_1010_IWL_FEA_XX_PitchShiftRG_H0_TimeShifted_5.95.wav
fear,Audios - Train 2/Aug_1010_IWL_FEA_XX_PitchShiftRG_L0_TimeShifted_6.14.wav
sad,Audios - Train 2/OAF_keep_sad.wav
sad,Audios - Train 2/Aug_OAF_keep_sad_PitchShiftRG_H0_TimeShifted_4.76.wav
sad,Audios - Train 2/Aug_OAF_keep_sad_PitchShiftRG_L0_TimeShifted_12.83.wav
fear,Audios - Train 2/1042_IEO_FEA_MD.wav
fear,Audios - Train 2/Aug_1042_IEO_FEA_MD_PitchShiftRG_H0_TimeShifted_2.59.wav
fear,Audios - Train 2/Aug_1042_IEO_FEA_MD_PitchShiftRG_L0_TimeShifted_3.62.wav
fear,Audios - Train 2/JK_f13.wav
fear,Audios - Train 2/Aug_JK_f13_PitchShiftRG_H0_TimeShifted_8.18.wav
fear,Audios - Train 2/Aug_JK_f13_PitchShiftRG_L0_TimeShifted_31.96.wav
happy,Audios - Train 2/1012_IWW_HAP_XX.wav
happy,Audios - Train 2/Aug_1012_IWW_HAP_XX_PitchShiftRG_H0_TimeShifted_4.71.wav
happy,Audios - Train 2/Aug_1012_IWW_HAP_XX_PitchShiftRG_L0_TimeShifted_24.12.wav
sad,Audios - Train 2/1032_DFA_SAD_XX.wav
sad,Audios - Train 2/Aug_1032_DFA_SAD_XX_PitchShiftRG_H0_TimeShifted_3.34.wav
sad,Audios - Train 2/Aug_1032_DFA_SAD_XX_PitchShiftRG_L0_TimeShifted_6.15.wav
angry,Audios - Train 2/YAF_bar_angry.wav
angry,Audios - Train 2/Aug_YAF_bar_angry_PitchShiftRG_H0_TimeShifted_5.6.wav
angry,Audios - Train 2/Aug_YAF_bar_angry_PitchShiftRG_L0_TimeShifted_2.82.wav
fear,Audios - Train 2/1078_TIE_FEA_XX.wav
fear,Audios - Train 2/Aug_1078_TIE_FEA_XX_PitchShiftRG_H0_TimeShifted_3.55.wav
fear,Audios - Train 2/Aug_1078_TIE_FEA_XX_PitchShiftRG_L0_TimeShifted_3.63.wav
fear,Audios - Train 2/1045_WSI_FEA_XX.wav
fear,Audios - Train 2/Aug_1045_WSI_FEA_XX_PitchShiftRG_H0_TimeShifted_6.54.wav
fear,Audios - Train 2/Aug_1045_WSI_FEA_XX_PitchShiftRG_L0_TimeShifted_4.33.wav
fear,Audios - Train 2/YAF_check_fear.wav
fear,Audios - Train 2/Aug_YAF_check_fear_PitchShiftRG_H0_TimeShifted_3.67.wav
fear,Audios - Train 2/Aug_YAF_check_fear_PitchShiftRG_L0_TimeShifted_2.52.wav
sad,Audios - Train 2/1084_WSI_SAD_XX.wav
sad,Audios - Train 2/Aug_1084_WSI_SAD_XX_PitchShiftRG_H0_TimeShifted_5.23.wav
sad,Audios - Train 2/Aug_1084_WSI_SAD_XX_PitchShiftRG_L0_TimeShifted_3.72.wav
angry,Audios - Train 2/YAF_check_angry.wav
angry,Audios - Train 2/Aug_YAF_check_angry_PitchShiftRG_H0_TimeShifted_5.05.wav
angry,Audios - Train 2/Aug_YAF_check_angry_PitchShiftRG_L0_TimeShifted_22.6.wav
fear,Audios - Train 2/YAF_dime_fear.wav
fear,Audios - Train 2/Aug_YAF_dime_fear_PitchShiftRG_H0_TimeShifted_3.78.wav
fear,Audios - Train 2/Aug_YAF_dime_fear_PitchShiftRG_L0_TimeShifted_1.49.wav
fear,Audios - Train 2/1016_IWW_FEA_XX.wav
fear,Audios - Train 2/Aug_1016_IWW_FEA_XX_PitchShiftRG_H0_TimeShifted_7.06.wav
fear,Audios - Train 2/Aug_1016_IWW_FEA_XX_PitchShiftRG_L0_TimeShifted_8.23.wav
fear,Audios - Train 2/1075_IOM_FEA_XX.wav
fear,Audios - Train 2/Aug_1075_IOM_FEA_XX_PitchShiftRG_H0_TimeShifted_3.53.wav
fear,Audios - Train 2/Aug_1075_IOM_FEA_XX_PitchShiftRG_L0_TimeShifted_8.39.wav
sad,Audios - Train 2/03-01-04-01-01-01-04.wav
sad,Audios - Train 2/Aug_03-01-04-01-01-01-04_PitchShiftRG_H0_TimeShifted_7.61.wav
sad,Audios - Train 2/Aug_03-01-04-01-01-01-04_PitchShiftRG_L0_TimeShifted_4.94.wav
happy,Audios - Train 2/OAF_sell_happy.wav
happy,Audios - Train 2/Aug_OAF_sell_happy_PitchShiftRG_H0_TimeShifted_1.75.wav
happy,Audios - Train 2/Aug_OAF_sell_happy_PitchShiftRG_L0_TimeShifted_7.49.wav
fear,Audios - Train 2/1017_IEO_FEA_MD.wav
fear,Audios - Train 2/Aug_1017_IEO_FEA_MD_PitchShiftRG_H0_TimeShifted_5.66.wav
fear,Audios - Train 2/Aug_1017_IEO_FEA_MD_PitchShiftRG_L0_TimeShifted_6.54.wav
happy,Audios - Train 2/1010_ITH_HAP_XX.wav
happy,Audios - Train 2/Aug_1010_ITH_HAP_XX_PitchShiftRG_H0_TimeShifted_5.67.wav
happy,Audios - Train 2/Aug_1010_ITH_HAP_XX_PitchShiftRG_L0_TimeShifted_7.3.wav
sad,Audios - Train 2/YAF_red_sad.wav
sad,Audios - Train 2/Aug_YAF_red_sad_PitchShiftRG_H0_TimeShifted_6.17.wav
sad,Audios - Train 2/Aug_YAF_red_sad_PitchShiftRG_L0_TimeShifted_4.73.wav
happy,Audios - Train 2/1090_IOM_HAP_XX.wav
happy,Audios - Train 2/Aug_1090_IOM_HAP_XX_PitchShiftRG_H0_TimeShifted_3.41.wav
happy,Audios - Train 2/Aug_1090_IOM_HAP_XX_PitchShiftRG_L0_TimeShifted_5.28.wav
sad,Audios - Train 2/1057_DFA_SAD_XX.wav
sad,Audios - Train 2/Aug_1057_DFA_SAD_XX_PitchShiftRG_H0_TimeShifted_4.44.wav
sad,Audios - Train 2/Aug_1057_DFA_SAD_XX_PitchShiftRG_L0_TimeShifted_2.92.wav
sad,Audios - Train 2/OAF_hole_sad.wav
sad,Audios - Train 2/Aug_OAF_hole_sad_PitchShiftRG_H0_TimeShifted_23.13.wav
sad,Audios - Train 2/Aug_OAF_hole_sad_PitchShiftRG_L0_TimeShifted_4.89.wav
sad,Audios - Train 2/1017_IEO_SAD_HI.wav
sad,Audios - Train 2/Aug_1017_IEO_SAD_HI_PitchShiftRG_H0_TimeShifted_3.39.wav
sad,Audios - Train 2/Aug_1017_IEO_SAD_HI_PitchShiftRG_L0_TimeShifted_18.33.wav
angry,Audios - Train 2/1025_ITS_ANG_XX.wav
angry,Audios - Train 2/Aug_1025_ITS_ANG_XX_PitchShiftRG_H0_TimeShifted_3.04.wav
angry,Audios - Train 2/Aug_1025_ITS_ANG_XX_PitchShiftRG_L0_TimeShifted_3.99.wav
sad,Audios - Train 2/1090_ITH_SAD_XX.wav
sad,Audios - Train 2/Aug_1090_ITH_SAD_XX_PitchShiftRG_H0_TimeShifted_74.92.wav
sad,Audios - Train 2/Aug_1090_ITH_SAD_XX_PitchShiftRG_L0_TimeShifted_14.5.wav
sad,Audios - Train 2/1044_IEO_SAD_LO.wav
sad,Audios - Train 2/Aug_1044_IEO_SAD_LO_PitchShiftRG_H0_TimeShifted_11.23.wav
sad,Audios - Train 2/Aug_1044_IEO_SAD_LO_PitchShiftRG_L0_TimeShifted_-85.21.wav
sad,Audios - Train 2/OAF_mill_sad.wav
sad,Audios - Train 2/Aug_OAF_mill_sad_PitchShiftRG_H0_TimeShifted_6.25.wav
sad,Audios - Train 2/Aug_OAF_mill_sad_PitchShiftRG_L0_TimeShifted_4.72.wav
sad,Audios - Train 2/1004_IWW_SAD_XX.wav
sad,Audios - Train 2/Aug_1004_IWW_SAD_XX_PitchShiftRG_H0_TimeShifted_7.43.wav
sad,Audios - Train 2/Aug_1004_IWW_SAD_XX_PitchShiftRG_L0_TimeShifted_5.84.wav
fear,Audios - Train 2/1060_IWW_FEA_XX.wav
fear,Audios - Train 2/Aug_1060_IWW_FEA_XX_PitchShiftRG_H0_TimeShifted_-105.11.wav
fear,Audios - Train 2/Aug_1060_IWW_FEA_XX_PitchShiftRG_L0_TimeShifted_2.27.wav
fear,Audios - Train 2/1040_DFA_FEA_XX.wav
fear,Audios - Train 2/Aug_1040_DFA_FEA_XX_PitchShiftRG_H0_TimeShifted_4.4.wav
fear,Audios - Train 2/Aug_1040_DFA_FEA_XX_PitchShiftRG_L0_TimeShifted_4.61.wav
fear,Audios - Train 2/1041_IEO_FEA_LO.wav
fear,Audios - Train 2/Aug_1041_IEO_FEA_LO_PitchShiftRG_H0_TimeShifted_17.02.wav
fear,Audios - Train 2/Aug_1041_IEO_FEA_LO_PitchShiftRG_L0_TimeShifted_7.7.wav
angry,Audios - Train 2/1038_TAI_ANG_XX.wav
angry,Audios - Train 2/Aug_1038_TAI_ANG_XX_PitchShiftRG_H0_TimeShifted_11.49.wav
angry,Audios - Train 2/Aug_1038_TAI_ANG_XX_PitchShiftRG_L0_TimeShifted_5.41.wav
happy,Audios - Train 2/1055_TSI_HAP_XX.wav
happy,Audios - Train 2/Aug_1055_TSI_HAP_XX_PitchShiftRG_H0_TimeShifted_3.08.wav
happy,Audios - Train 2/Aug_1055_TSI_HAP_XX_PitchShiftRG_L0_TimeShifted_6.58.wav
sad,Audios - Train 2/03-01-04-02-01-02-20.wav
sad,Audios - Train 2/Aug_03-01-04-02-01-02-20_PitchShiftRG_H0_TimeShifted_5.89.wav
sad,Audios - Train 2/Aug_03-01-04-02-01-02-20_PitchShiftRG_L0_TimeShifted_10.47.wav
fear,Audios - Train 2/1021_IWL_FEA_XX.wav
fear,Audios - Train 2/Aug_1021_IWL_FEA_XX_PitchShiftRG_H0_TimeShifted_5.1.wav
fear,Audios - Train 2/Aug_1021_IWL_FEA_XX_PitchShiftRG_L0_TimeShifted_8.74.wav
happy,Audios - Train 2/1032_IOM_HAP_XX.wav
happy,Audios - Train 2/Aug_1032_IOM_HAP_XX_PitchShiftRG_H0_TimeShifted_2.01.wav
happy,Audios - Train 2/Aug_1032_IOM_HAP_XX_PitchShiftRG_L0_TimeShifted_5.75.wav
fear,Audios - Train 2/YAF_merge_fear.wav
fear,Audios - Train 2/Aug_YAF_merge_fear_PitchShiftRG_H0_TimeShifted_7.08.wav
fear,Audios - Train 2/Aug_YAF_merge_fear_PitchShiftRG_L0_TimeShifted_4.06.wav
sad,Audios - Train 2/1074_IEO_SAD_MD.wav
sad,Audios - Train 2/Aug_1074_IEO_SAD_MD_PitchShiftRG_H0_TimeShifted_17.89.wav
sad,Audios - Train 2/Aug_1074_IEO_SAD_MD_PitchShiftRG_L0_TimeShifted_5.45.wav
fear,Audios - Train 2/1062_DFA_FEA_XX.wav
fear,Audios - Train 2/Aug_1062_DFA_FEA_XX_PitchShiftRG_H0_TimeShifted_14.9.wav
fear,Audios - Train 2/Aug_1062_DFA_FEA_XX_PitchShiftRG_L0_TimeShifted_2.84.wav
sad,Audios - Train 2/YAF_talk_sad.wav
sad,Audios - Train 2/Aug_YAF_talk_sad_PitchShiftRG_H0_TimeShifted_2.68.wav
sad,Audios - Train 2/Aug_YAF_talk_sad_PitchShiftRG_L0_TimeShifted_7.05.wav
sad,Audios - Train 2/1040_DFA_SAD_XX.wav
sad,Audios - Train 2/Aug_1040_DFA_SAD_XX_PitchShiftRG_H0_TimeShifted_36.87.wav
sad,Audios - Train 2/Aug_1040_DFA_SAD_XX_PitchShiftRG_L0_TimeShifted_3.44.wav
happy,Audios - Train 2/1045_TIE_HAP_XX.wav
happy,Audios - Train 2/Aug_1045_TIE_HAP_XX_PitchShiftRG_H0_TimeShifted_16.89.wav
happy,Audios - Train 2/Aug_1045_TIE_HAP_XX_PitchShiftRG_L0_TimeShifted_4.12.wav
sad,Audios - Train 2/YAF_chief_sad.wav
sad,Audios - Train 2/Aug_YAF_chief_sad_PitchShiftRG_H0_TimeShifted_4.31.wav
