Emotions,Path
neutral,Audios - Train 2/Aug_03-01-01-01-01-02-21_PitchShiftRG_H0_TimeShifted_-149.28.wav
neutral,Audios - Train 2/Aug_03-01-01-01-01-02-21_PitchShiftRG_L0_TimeShifted_24.69.wav
angry,Audios - Train 2/03-01-05-01-02-02-23.wav
angry,Audios - Train 2/Aug_03-01-05-01-02-02-23_PitchShiftRG_H0_TimeShifted_8.17.wav
angry,Audios - Train 2/Aug_03-01-05-01-02-02-23_PitchShiftRG_L0_TimeShifted_16.22.wav
surprise,Audios - Train 2/03-01-08-01-02-02-06.wav
surprise,Audios - Train 2/Aug_03-01-08-01-02-02-06_PitchShiftRG_H0_TimeShifted_6.36.wav
surprise,Audios - Train 2/Aug_03-01-08-01-02-02-06_PitchShiftRG_L0_TimeShifted_17.46.wav
surprise,Audios - Train 2/03-01-08-01-02-01-18.wav
surprise,Audios - Train 2/Aug_03-01-08-01-02-01-18_PitchShiftRG_H0_TimeShifted_4.48.wav
surprise,Audios - Train 2/Aug_03-01-08-01-02-01-18_PitchShiftRG_L0_TimeShifted_22.56.wav
disgust,Audios - Train 2/03-01-07-01-02-01-14.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-01-14_PitchShiftRG_H0_TimeShifted_68.42.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-01-14_PitchShiftRG_L0_TimeShifted_3.78.wav
surprise,Audios - Train 2/03-01-08-01-01-01-24.wav
surprise,Audios - Train 2/Aug_03-01-08-01-01-01-24_PitchShiftRG_H0_TimeShifted_14.55.wav
surprise,Audios - Train 2/Aug_03-01-08-01-01-01-24_PitchShiftRG_L0_TimeShifted_4.76.wav
angry,Audios - Train 2/03-01-05-02-01-01-18.wav
angry,Audios - Train 2/Aug_03-01-05-02-01-01-18_PitchShiftRG_H0_TimeShifted_10.02.wav
angry,Audios - Train 2/Aug_03-01-05-02-01-01-18_PitchShiftRG_L0_TimeShifted_6.48.wav
angry,Audios - Train 2/03-01-05-02-02-02-09.wav
angry,Audios - Train 2/Aug_03-01-05-02-02-02-09_PitchShiftRG_H0_TimeShifted_7.04.wav
angry,Audios - Train 2/Aug_03-01-05-02-02-02-09_PitchShiftRG_L0_TimeShifted_9.33.wav
angry,Audios - Train 2/03-01-05-01-01-02-23.wav
angry,Audios - Train 2/Aug_03-01-05-01-01-02-23_PitchShiftRG_H0_TimeShifted_5.61.wav
angry,Audios - Train 2/Aug_03-01-05-01-01-02-23_PitchShiftRG_L0_TimeShifted_6.16.wav
disgust,Audios - Train 2/03-01-07-01-02-02-14.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-02-14_PitchShiftRG_H0_TimeShifted_9.35.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-02-14_PitchShiftRG_L0_TimeShifted_28.9.wav
disgust,Audios - Train 2/03-01-07-01-01-02-12.wav
disgust,Audios - Train 2/Aug_03-01-07-01-01-02-12_PitchShiftRG_H0_TimeShifted_7.45.wav
disgust,Audios - Train 2/Aug_03-01-07-01-01-02-12_PitchShiftRG_L0_TimeShifted_4.86.wav
calm,Audios - Train 2/03-01-02-02-01-01-10.wav
calm,Audios - Train 2/Aug_03-01-02-02-01-01-10_PitchShiftRG_H0_TimeShifted_10.61.wav
calm,Audios - Train 2/Aug_03-01-02-02-01-01-10_PitchShiftRG_L0_TimeShifted_5.22.wav
calm,Audios - Train 2/03-01-02-01-02-01-06.wav
calm,Audios - Train 2/Aug_03-01-02-01-02-01-06_PitchShiftRG_H0_TimeShifted_12.17.wav
calm,Audios - Train 2/Aug_03-01-02-01-02-01-06_PitchShiftRG_L0_TimeShifted_14.03.wav
calm,Audios - Train 2/03-01-02-02-01-01-07.wav
calm,Audios - Train 2/Aug_03-01-02-02-01-01-07_PitchShiftRG_H0_TimeShifted_10.62.wav
calm,Audios - Train 2/Aug_03-01-02-02-01-01-07_PitchShiftRG_L0_TimeShifted_15.92.wav
sad,Audios - Train 2/03-01-04-02-02-02-13.wav
sad,Audios - Train 2/Aug_03-01-04-02-02-02-13_PitchShiftRG_H0_TimeShifted_5.9.wav
sad,Audios - Train 2/Aug_03-01-04-02-02-02-13_PitchShiftRG_L0_TimeShifted_6.21.wav
happy,Audios - Train 2/03-01-03-01-02-01-12.wav
happy,Audios - Train 2/Aug_03-01-03-01-02-01-12_PitchShiftRG_H0_TimeShifted_67.22.wav
happy,Audios - Train 2/Aug_03-01-03-01-02-01-12_PitchShiftRG_L0_TimeShifted_4.45.wav
fear,Audios - Train 2/03-01-06-01-02-01-07.wav
fear,Audios - Train 2/Aug_03-01-06-01-02-01-07_PitchShiftRG_H0_TimeShifted_6.14.wav
fear,Audios - Train 2/Aug_03-01-06-01-02-01-07_PitchShiftRG_L0_TimeShifted_8.07.wav
happy,Audios - Train 2/03-01-03-01-01-01-08.wav
happy,Audios - Train 2/Aug_03-01-03-01-01-01-08_PitchShiftRG_H0_TimeShifted_15.09.wav
happy,Audios - Train 2/Aug_03-01-03-01-01-01-08_PitchShiftRG_L0_TimeShifted_4.87.wav
fear,Audios - Train 2/03-01-06-02-02-02-01.wav
fear,Audios - Train 2/Aug_03-01-06-02-02-02-01_PitchShiftRG_H0_TimeShifted_16.73.wav
fear,Audios - Train 2/Aug_03-01-06-02-02-02-01_PitchShiftRG_L0_TimeShifted_-19.44.wav
sad,Audios - Train 2/03-01-04-01-02-02-04.wav
sad,Audios - Train 2/Aug_03-01-04-01-02-02-04_PitchShiftRG_H0_TimeShifted_9.27.wav
sad,Audios - Train 2/Aug_03-01-04-01-02-02-04_PitchShiftRG_L0_TimeShifted_6.29.wav
surprise,Audios - Train 2/03-01-08-02-02-02-14.wav
surprise,Audios - Train 2/Aug_03-01-08-02-02-02-14_PitchShiftRG_H0_TimeShifted_14.68.wav
surprise,Audios - Train 2/Aug_03-01-08-02-02-02-14_PitchShiftRG_L0_TimeShifted_6.94.wav
disgust,Audios - Train 2/03-01-07-01-02-01-15.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-01-15_PitchShiftRG_H0_TimeShifted_16.75.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-01-15_PitchShiftRG_L0_TimeShifted_4.43.wav
sad,Audios - Train 2/03-01-04-02-02-01-16.wav
sad,Audios - Train 2/Aug_03-01-04-02-02-01-16_PitchShiftRG_H0_TimeShifted_9.19.wav
sad,Audios - Train 2/Aug_03-01-04-02-02-01-16_PitchShiftRG_L0_TimeShifted_11.47.wav
calm,Audios - Train 2/03-01-02-02-01-01-21.wav
calm,Audios - Train 2/Aug_03-01-02-02-01-01-21_PitchShiftRG_H0_TimeShifted_6.26.wav
calm,Audios - Train 2/Aug_03-01-02-02-01-01-21_PitchShiftRG_L0_TimeShifted_8.33.wav
angry,Audios - Train 2/03-01-05-01-01-01-10.wav
angry,Audios - Train 2/Aug_03-01-05-01-01-01-10_PitchShiftRG_H0_TimeShifted_9.3.wav
angry,Audios - Train 2/Aug_03-01-05-01-01-01-10_PitchShiftRG_L0_TimeShifted_7.58.wav
surprise,Audios - Train 2/03-01-08-01-01-01-22.wav
surprise,Audios - Train 2/Aug_03-01-08-01-01-01-22_PitchShiftRG_H0_TimeShifted_12.32.wav
surprise,Audios - Train 2/Aug_03-01-08-01-01-01-22_PitchShiftRG_L0_TimeShifted_7.13.wav
happy,Audios - Train 2/03-01-03-02-01-01-03.wav
happy,Audios - Train 2/Aug_03-01-03-02-01-01-03_PitchShiftRG_H0_TimeShifted_10.47.wav
happy,Audios - Train 2/Aug_03-01-03-02-01-01-03_PitchShiftRG_L0_TimeShifted_13.41.wav
sad,Audios - Train 2/03-01-04-02-02-02-02.wav
sad,Audios - Train 2/Aug_03-01-04-02-02-02-02_PitchShiftRG_H0_TimeShifted_6.39.wav
sad,Audios - Train 2/Aug_03-01-04-02-02-02-02_PitchShiftRG_L0_TimeShifted_12.39.wav
disgust,Audios - Train 2/03-01-07-01-01-01-08.wav
disgust,Audios - Train 2/Aug_03-01-07-01-01-01-08_PitchShiftRG_H0_TimeShifted_20.13.wav
disgust,Audios - Train 2/Aug_03-01-07-01-01-01-08_PitchShiftRG_L0_TimeShifted_10.25.wav
disgust,Audios - Train 2/03-01-07-01-01-02-15.wav
disgust,Audios - Train 2/Aug_03-01-07-01-01-02-15_PitchShiftRG_H0_TimeShifted_3.85.wav
disgust,Audios - Train 2/Aug_03-01-07-01-01-02-15_PitchShiftRG_L0_TimeShifted_6.88.wav
disgust,Audios - Train 2/03-01-07-01-02-02-03.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-02-03_PitchShiftRG_H0_TimeShifted_6.3.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-02-03_PitchShiftRG_L0_TimeShifted_9.89.wav
angry,Audios - Train 2/03-01-05-02-01-02-17.wav
angry,Audios - Train 2/Aug_03-01-05-02-01-02-17_PitchShiftRG_H0_TimeShifted_4.28.wav
angry,Audios - Train 2/Aug_03-01-05-02-01-02-17_PitchShiftRG_L0_TimeShifted_7.42.wav
fear,Audios - Train 2/03-01-06-01-02-01-15.wav
fear,Audios - Train 2/Aug_03-01-06-01-02-01-15_PitchShiftRG_H0_TimeShifted_6.14.wav
fear,Audios - Train 2/Aug_03-01-06-01-02-01-15_PitchShiftRG_L0_TimeShifted_6.45.wav
happy,Audios - Train 2/03-01-03-01-01-02-07.wav
happy,Audios - Train 2/Aug_03-01-03-01-01-02-07_PitchShiftRG_H0_TimeShifted_6.53.wav
happy,Audios - Train 2/Aug_03-01-03-01-01-02-07_PitchShiftRG_L0_TimeShifted_4.42.wav
disgust,Audios - Train 2/03-01-07-02-01-01-07.wav
disgust,Audios - Train 2/Aug_03-01-07-02-01-01-07_PitchShiftRG_H0_TimeShifted_8.91.wav
disgust,Audios - Train 2/Aug_03-01-07-02-01-01-07_PitchShiftRG_L0_TimeShifted_6.18.wav
happy,Audios - Train 2/03-01-03-02-02-02-23.wav
happy,Audios - Train 2/Aug_03-01-03-02-02-02-23_PitchShiftRG_H0_TimeShifted_29.19.wav
happy,Audios - Train 2/Aug_03-01-03-02-02-02-23_PitchShiftRG_L0_TimeShifted_5.36.wav
fear,Audios - Train 2/03-01-06-02-01-02-06.wav
fear,Audios - Train 2/Aug_03-01-06-02-01-02-06_PitchShiftRG_H0_TimeShifted_17.15.wav
fear,Audios - Train 2/Aug_03-01-06-02-01-02-06_PitchShiftRG_L0_TimeShifted_6.48.wav
happy,Audios - Train 2/03-01-03-01-01-01-03.wav
happy,Audios - Train 2/Aug_03-01-03-01-01-01-03_PitchShiftRG_H0_TimeShifted_9.99.wav
happy,Audios - Train 2/Aug_03-01-03-01-01-01-03_PitchShiftRG_L0_TimeShifted_8.2.wav
sad,Audios - Train 2/03-01-04-01-01-02-07.wav
sad,Audios - Train 2/Aug_03-01-04-01-01-02-07_PitchShiftRG_H0_TimeShifted_6.79.wav
sad,Audios - Train 2/Aug_03-01-04-01-01-02-07_PitchShiftRG_L0_TimeShifted_4.89.wav
calm,Audios - Train 2/03-01-02-02-02-02-13.wav
calm,Audios - Train 2/Aug_03-01-02-02-02-02-13_PitchShiftRG_H0_TimeShifted_3.18.wav
calm,Audios - Train 2/Aug_03-01-02-02-02-02-13_PitchShiftRG_L0_TimeShifted_6.04.wav
surprise,Audios - Train 2/03-01-08-02-02-01-08.wav
surprise,Audios - Train 2/Aug_03-01-08-02-02-01-08_PitchShiftRG_H0_TimeShifted_8.7.wav
surprise,Audios - Train 2/Aug_03-01-08-02-02-01-08_PitchShiftRG_L0_TimeShifted_-35.86.wav
happy,Audios - Train 2/03-01-03-01-02-01-07.wav
happy,Audios - Train 2/Aug_03-01-03-01-02-01-07_PitchShiftRG_H0_TimeShifted_5.6.wav
happy,Audios - Train 2/Aug_03-01-03-01-02-01-07_PitchShiftRG_L0_TimeShifted_2.59.wav
surprise,Audios - Train 2/03-01-08-01-02-01-12.wav
surprise,Audios - Train 2/Aug_03-01-08-01-02-01-12_PitchShiftRG_H0_TimeShifted_3.77.wav
surprise,Audios - Train 2/Aug_03-01-08-01-02-01-12_PitchShiftRG_L0_TimeShifted_5.44.wav
fear,Audios - Train 2/03-01-06-02-01-01-23.wav
fear,Audios - Train 2/Aug_03-01-06-02-01-01-23_PitchShiftRG_H0_TimeShifted_5.41.wav
fear,Audios - Train 2/Aug_03-01-06-02-01-01-23_PitchShiftRG_L0_TimeShifted_9.44.wav
angry,Audios - Train 2/03-01-05-02-02-01-04.wav
angry,Audios - Train 2/Aug_03-01-05-02-02-01-04_PitchShiftRG_H0_TimeShifted_10.68.wav
angry,Audios - Train 2/Aug_03-01-05-02-02-01-04_PitchShiftRG_L0_TimeShifted_8.66.wav
sad,Audios - Train 2/03-01-04-01-02-02-02.wav
sad,Audios - Train 2/Aug_03-01-04-01-02-02-02_PitchShiftRG_H0_TimeShifted_9.47.wav
sad,Audios - Train 2/Aug_03-01-04-01-02-02-02_PitchShiftRG_L0_TimeShifted_11.88.wav
disgust,Audios - Train 2/03-01-07-01-02-01-18.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-01-18_PitchShiftRG_H0_TimeShifted_23.68.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-01-18_PitchShiftRG_L0_TimeShifted_21.1.wav
surprise,Audios - Train 2/03-01-08-01-01-01-09.wav
surprise,Audios - Train 2/Aug_03-01-08-01-01-01-09_PitchShiftRG_H0_TimeShifted_3.63.wav
surprise,Audios - Train 2/Aug_03-01-08-01-01-01-09_PitchShiftRG_L0_TimeShifted_4.98.wav
neutral,Audios - Train 2/03-01-01-01-01-02-07.wav
neutral,Audios - Train 2/Aug_03-01-01-01-01-02-07_PitchShiftRG_H0_TimeShifted_13.76.wav
neutral,Audios - Train 2/Aug_03-01-01-01-01-02-07_PitchShiftRG_L0_TimeShifted_231.12.wav
surprise,Audios - Train 2/03-01-08-02-02-02-17.wav
surprise,Audios - Train 2/Aug_03-01-08-02-02-02-17_PitchShiftRG_H0_TimeShifted_26.53.wav
surprise,Audios - Train 2/Aug_03-01-08-02-02-02-17_PitchShiftRG_L0_TimeShifted_16.3.wav
happy,Audios - Train 2/03-01-03-02-02-01-22.wav
happy,Audios - Train 2/Aug_03-01-03-02-02-01-22_PitchShiftRG_H0_TimeShifted_10.08.wav
happy,Audios - Train 2/Aug_03-01-03-02-02-01-22_PitchShiftRG_L0_TimeShifted_13.1.wav
surprise,Audios - Train 2/03-01-08-01-02-02-01.wav
surprise,Audios - Train 2/Aug_03-01-08-01-02-02-01_PitchShiftRG_H0_TimeShifted_9.06.wav
surprise,Audios - Train 2/Aug_03-01-08-01-02-02-01_PitchShiftRG_L0_TimeShifted_25.14.wav
angry,Audios - Train 2/03-01-05-02-01-01-12.wav
angry,Audios - Train 2/Aug_03-01-05-02-01-01-12_PitchShiftRG_H0_TimeShifted_140.29.wav
angry,Audios - Train 2/Aug_03-01-05-02-01-01-12_PitchShiftRG_L0_TimeShifted_6.6.wav
fear,Audios - Train 2/03-01-06-01-01-02-03.wav
fear,Audios - Train 2/Aug_03-01-06-01-01-02-03_PitchShiftRG_H0_TimeShifted_12.23.wav
fear,Audios - Train 2/Aug_03-01-06-01-01-02-03_PitchShiftRG_L0_TimeShifted_10.86.wav
angry,Audios - Train 2/03-01-05-01-02-02-12.wav
angry,Audios - Train 2/Aug_03-01-05-01-02-02-12_PitchShiftRG_H0_TimeShifted_7.76.wav
angry,Audios - Train 2/Aug_03-01-05-01-02-02-12_PitchShiftRG_L0_TimeShifted_4.58.wav
happy,Audios - Train 2/03-01-03-02-01-01-15.wav
happy,Audios - Train 2/Aug_03-01-03-02-01-01-15_PitchShiftRG_H0_TimeShifted_4.54.wav
happy,Audios - Train 2/Aug_03-01-03-02-01-01-15_PitchShiftRG_L0_TimeShifted_5.98.wav
sad,Audios - Train 2/03-01-04-02-01-02-01.wav
sad,Audios - Train 2/Aug_03-01-04-02-01-02-01_PitchShiftRG_H0_TimeShifted_4.87.wav
sad,Audios - Train 2/Aug_03-01-04-02-01-02-01_PitchShiftRG_L0_TimeShifted_8.28.wav
surprise,Audios - Train 2/03-01-08-02-02-01-14.wav
surprise,Audios - Train 2/Aug_03-01-08-02-02-01-14_PitchShiftRG_H0_TimeShifted_8.55.wav
surprise,Audios - Train 2/Aug_03-01-08-02-02-01-14_PitchShiftRG_L0_TimeShifted_6.27.wav
disgust,Audios - Train 2/03-01-07-01-02-01-20.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-01-20_PitchShiftRG_H0_TimeShifted_31.01.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-01-20_PitchShiftRG_L0_TimeShifted_28.21.wav
happy,Audios - Train 2/03-01-03-01-02-02-18.wav
happy,Audios - Train 2/Aug_03-01-03-01-02-02-18_PitchShiftRG_H0_TimeShifted_6.13.wav
happy,Audios - Train 2/Aug_03-01-03-01-02-02-18_PitchShiftRG_L0_TimeShifted_3.59.wav
surprise,Audios - Train 2/03-01-08-02-01-01-08.wav
surprise,Audios - Train 2/Aug_03-01-08-02-01-01-08_PitchShiftRG_H0_TimeShifted_214.9.wav
surprise,Audios - Train 2/Aug_03-01-08-02-01-01-08_PitchShiftRG_L0_TimeShifted_12.09.wav
sad,Audios - Train 2/03-01-04-01-01-01-18.wav
sad,Audios - Train 2/Aug_03-01-04-01-01-01-18_PitchShiftRG_H0_TimeShifted_4.48.wav
sad,Audios - Train 2/Aug_03-01-04-01-01-01-18_PitchShiftRG_L0_TimeShifted_6.38.wav
happy,Audios - Train 2/03-01-03-01-02-02-14.wav
happy,Audios - Train 2/Aug_03-01-03-01-02-02-14_PitchShiftRG_H0_TimeShifted_81.44.wav
happy,Audios - Train 2/Aug_03-01-03-01-02-02-14_PitchShiftRG_L0_TimeShifted_39.09.wav
fear,Audios - Train 2/03-01-06-01-01-02-12.wav
fear,Audios - Train 2/Aug_03-01-06-01-01-02-12_PitchShiftRG_H0_TimeShifted_9.87.wav
fear,Audios - Train 2/Aug_03-01-06-01-01-02-12_PitchShiftRG_L0_TimeShifted_71.17.wav
disgust,Audios - Train 2/03-01-07-01-02-01-10.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-01-10_PitchShiftRG_H0_TimeShifted_5.82.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-01-10_PitchShiftRG_L0_TimeShifted_22.4.wav
calm,Audios - Train 2/03-01-02-02-02-02-03.wav
calm,Audios - Train 2/Aug_03-01-02-02-02-02-03_PitchShiftRG_H0_TimeShifted_4.0.wav
calm,Audios - Train 2/Aug_03-01-02-02-02-02-03_PitchShiftRG_L0_TimeShifted_5.18.wav
disgust,Audios - Train 2/03-01-07-02-01-02-04.wav
disgust,Audios - Train 2/Aug_03-01-07-02-01-02-04_PitchShiftRG_H0_TimeShifted_6.91.wav
disgust,Audios - Train 2/Aug_03-01-07-02-01-02-04_PitchShiftRG_L0_TimeShifted_10.1.wav
calm,Audios - Train 2/03-01-02-01-02-02-09.wav
calm,Audios - Train 2/Aug_03-01-02-01-02-02-09_PitchShiftRG_H0_TimeShifted_17.35.wav
calm,Audios - Train 2/Aug_03-01-02-01-02-02-09_PitchShiftRG_L0_TimeShifted_120.84.wav
angry,Audios - Train 2/03-01-05-01-01-01-24.wav
angry,Audios - Train 2/Aug_03-01-05-01-01-01-24_PitchShiftRG_H0_TimeShifted_98.18.wav
angry,Audios - Train 2/Aug_03-01-05-01-01-01-24_PitchShiftRG_L0_TimeShifted_5.46.wav
surprise,Audios - Train 2/03-01-08-01-01-02-13.wav
surprise,Audios - Train 2/Aug_03-01-08-01-01-02-13_PitchShiftRG_H0_TimeShifted_5.96.wav
surprise,Audios - Train 2/Aug_03-01-08-01-01-02-13_PitchShiftRG_L0_TimeShifted_19.18.wav
happy,Audios - Train 2/03-01-03-01-01-02-06.wav
happy,Audios - Train 2/Aug_03-01-03-01-01-02-06_PitchShiftRG_H0_TimeShifted_9.61.wav
happy,Audios - Train 2/Aug_03-01-03-01-01-02-06_PitchShiftRG_L0_TimeShifted_35.65.wav
calm,Audios - Train 2/03-01-02-01-01-01-23.wav
calm,Audios - Train 2/Aug_03-01-02-01-01-01-23_PitchShiftRG_H0_TimeShifted_12.62.wav
calm,Audios - Train 2/Aug_03-01-02-01-01-01-23_PitchShiftRG_L0_TimeShifted_6.57.wav
sad,Audios - Train 2/03-01-04-02-02-01-23.wav
sad,Audios - Train 2/Aug_03-01-04-02-02-01-23_PitchShiftRG_H0_TimeShifted_6.35.wav
sad,Audios - Train 2/Aug_03-01-04-02-02-01-23_PitchShiftRG_L0_TimeShifted_16.4.wav
happy,Audios - Train 2/03-01-03-01-01-02-23.wav
happy,Audios - Train 2/Aug_03-01-03-01-01-02-23_PitchShiftRG_H0_TimeShifted_5.87.wav
happy,Audios - Train 2/Aug_03-01-03-01-01-02-23_PitchShiftRG_L0_TimeShifted_8.12.wav
sad,Audios - Train 2/03-01-04-01-02-02-22.wav
sad,Audios - Train 2/Aug_03-01-04-01-02-02-22_PitchShiftRG_H0_TimeShifted_14.33.wav
sad,Audios - Train 2/Aug_03-01-04-01-02-02-22_PitchShiftRG_L0_TimeShifted_25.59.wav
happy,Audios - Train 2/03-01-03-02-02-01-15.wav
happy,Audios - Train 2/Aug_03-01-03-02-02-01-15_PitchShiftRG_H0_TimeShifted_8.34.wav
happy,Audios - Train 2/Aug_03-01-03-02-02-01-15_PitchShiftRG_L0_TimeShifted_9.7.wav
happy,Audios - Train 2/03-01-03-02-01-02-08.wav
happy,Audios - Train 2/Aug_03-01-03-02-01-02-08_PitchShiftRG_H0_TimeShifted_7.05.wav
happy,Audios - Train 2/Aug_03-01-03-02-01-02-08_PitchShiftRG_L0_TimeShifted_5.04.wav
neutral,Audios - Train 2/03-01-01-01-01-01-22.wav
neutral,Audios - Train 2/Aug_03-01-01-01-01-01-22_PitchShiftRG_H0_TimeShifted_12.09.wav
neutral,Audios - Train 2/Aug_03-01-01-01-01-01-22_PitchShiftRG_L0_TimeShifted_5.36.wav
happy,Audios - Train 2/03-01-03-02-02-01-14.wav
happy,Audios - Train 2/Aug_03-01-03-02-02-01-14_PitchShiftRG_H0_TimeShifted_4.07.wav
happy,Audios - Train 2/Aug_03-01-03-02-02-01-14_PitchShiftRG_L0_TimeShifted_4.68.wav
sad,Audios - Train 2/03-01-04-02-01-01-08.wav
sad,Audios - Train 2/Aug_03-01-04-02-01-01-08_PitchShiftRG_H0_TimeShifted_8.76.wav
sad,Audios - Train 2/Aug_03-01-04-02-01-01-08_PitchShiftRG_L0_TimeShifted_7.91.wav
neutral,Audios - Train 2/03-01-01-01-02-02-09.wav
neutral,Audios - Train 2/Aug_03-01-01-01-02-02-09_PitchShiftRG_H0_TimeShifted_6.02.wav
neutral,Audios - Train 2/Aug_03-01-01-01-02-02-09_PitchShiftRG_L0_TimeShifted_6.22.wav
calm,Audios - Train 2/03-01-02-01-01-01-22.wav
calm,Audios - Train 2/Aug_03-01-02-01-01-01-22_PitchShiftRG_H0_TimeShifted_59.53.wav
calm,Audios - Train 2/Aug_03-01-02-01-01-01-22_PitchShiftRG_L0_TimeShifted_3.0.wav
neutral,Audios - Train 2/03-01-01-01-02-02-18.wav
neutral,Audios - Train 2/Aug_03-01-01-01-02-02-18_PitchShiftRG_H0_TimeShifted_8.9.wav
neutral,Audios - Train 2/Aug_03-01-01-01-02-02-18_PitchShiftRG_L0_TimeShifted_26.02.wav
disgust,Audios - Train 2/03-01-07-02-01-01-01.wav
disgust,Audios - Train 2/Aug_03-01-07-02-01-01-01_PitchShiftRG_H0_TimeShifted_5.67.wav
disgust,Audios - Train 2/Aug_03-01-07-02-01-01-01_PitchShiftRG_L0_TimeShifted_15.75.wav
surprise,Audios - Train 2/03-01-08-01-02-01-05.wav
surprise,Audios - Train 2/Aug_03-01-08-01-02-01-05_PitchShiftRG_H0_TimeShifted_6.25.wav
surprise,Audios - Train 2/Aug_03-01-08-01-02-01-05_PitchShiftRG_L0_TimeShifted_5.74.wav
fear,Audios - Train 2/03-01-06-01-01-02-16.wav
fear,Audios - Train 2/Aug_03-01-06-01-01-02-16_PitchShiftRG_H0_TimeShifted_4.37.wav
fear,Audios - Train 2/Aug_03-01-06-01-01-02-16_PitchShiftRG_L0_TimeShifted_9.7.wav
sad,Audios - Train 2/03-01-04-01-02-02-21.wav
sad,Audios - Train 2/Aug_03-01-04-01-02-02-21_PitchShiftRG_H0_TimeShifted_9.28.wav
sad,Audios - Train 2/Aug_03-01-04-01-02-02-21_PitchShiftRG_L0_TimeShifted_5.02.wav
calm,Audios - Train 2/03-01-02-02-02-02-10.wav
calm,Audios - Train 2/Aug_03-01-02-02-02-02-10_PitchShiftRG_H0_TimeShifted_3.31.wav
calm,Audios - Train 2/Aug_03-01-02-02-02-02-10_PitchShiftRG_L0_TimeShifted_9.35.wav
calm,Audios - Train 2/03-01-02-02-01-02-06.wav
calm,Audios - Train 2/Aug_03-01-02-02-01-02-06_PitchShiftRG_H0_TimeShifted_8.48.wav
calm,Audios - Train 2/Aug_03-01-02-02-01-02-06_PitchShiftRG_L0_TimeShifted_8.57.wav
disgust,Audios - Train 2/03-01-07-01-02-01-05.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-01-05_PitchShiftRG_H0_TimeShifted_10.49.wav
disgust,Audios - Train 2/Aug_03-01-07-01-02-01-05_PitchShiftRG_L0_TimeShifted_12.02.wav
disgust,Audios - Train 2/03-01-07-02-02-02-05.wav
disgust,Audios - Train 2/Aug_03-01-07-02-02-02-05_PitchShiftRG_H0_TimeShifted_10.83.wav
disgust,Audios - Train 2/Aug_03-01-07-02-02-02-05_PitchShiftRG_L0_TimeShifted_-26.83.wav
sad,Audios - Train 2/03-01-04-01-01-02-16.wav
sad,Audios - Train 2/Aug_03-01-04-01-01-02-16_PitchShiftRG_H0_TimeShifted_8.6.wav
sad,Audios - Train 2/Aug_03-01-04-01-01-02-16_PitchShiftRG_L0_TimeShifted_6.33.wav
angry,Audios - Train 2/03-01-05-02-02-01-21.wav
angry,Audios - Train 2/Aug_03-01-05-02-02-01-21_PitchShiftRG_H0_TimeShifted_7.91.wav
angry,Audios - Train 2/Aug_03-01-05-02-02-01-21_PitchShiftRG_L0_TimeShifted_13.97.wav
neutral,Audios - Train 2/03-01-01-01-01-02-13.wav
neutral,Audios - Train 2/Aug_03-01-01-01-01-02-13_PitchShiftRG_H0_TimeShifted_11.15.wav
neutral,Audios - Train 2/Aug_03-01-01-01-01-02-13_PitchShiftRG_L0_TimeShifted_5.37.wav
fear,Audios - Train 2/03-01-06-02-02-02-18.wav
fear,Audios - Train 2/Aug_03-01-06-02-02-02-18_PitchShiftRG_H0_TimeShifted_83.37.wav
fear,Audios - Train 2/Aug_03-01-06-02-02-02-18_PitchShiftRG_L0_TimeShifted_73.67.wav
calm,Audios - Train 2/03-01-02-02-02-02-08.wav
calm,Audios - Train 2/Aug_03-01-02-02-02-02-08_PitchShiftRG_H0_TimeShifted_6.52.wav
calm,Audios - Train 2/Aug_03-01-02-02-02-02-08_PitchShiftRG_L0_TimeShifted_5.63.wav
neutral,Audios - Train 2/03-01-01-01-01-02-23.wav
neutral,Audios - Train 2/Aug_03-01-01-01-01-02-23_PitchShiftRG_H0_TimeShifted_15.37.wav
neutral,Audios - Train 2/Aug_03-01-01-01-01-02-23_PitchShiftRG_L0_TimeShifted_20.84.wav
surprise,Audios - Train 2/03-01-08-01-01-02-01.wav
surprise,Audios - Train 2/Aug_03-01-08-01-01-02-01_PitchShiftRG_H0_TimeShifted_5.7.wav
surprise,Audios - Train 2/Aug_03-01-08-01-01-02-01_PitchShiftRG_L0_TimeShifted_26.67.wav
neutral,Audios - Train 2/03-01-01-01-01-01-04.wav
neutral,Audios - Train 2/Aug_03-01-01-01-01-01-04_PitchShiftRG_H0_TimeShifted_10.28.wav
