Emotions,Path
sad,Audios - Train 1/Aug_03-01-04-01-02-01-14_PitchShiftRG_H0_TimeShifted_19.41.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-01-14_PitchShiftRG_L0_TimeShifted_17.67.wav
sad,Audios - Train 1/03-01-04-01-02-02-12.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-12_PitchShiftRG_H0_TimeShifted_-90.97.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-12_PitchShiftRG_L0_TimeShifted_7.14.wav
angry,Audios - Train 1/03-01-05-01-01-01-07.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-01-07_PitchShiftRG_H0_TimeShifted_11.83.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-01-07_PitchShiftRG_L0_TimeShifted_-41.1.wav
angry,Audios - Train 1/03-01-05-02-01-01-19.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-01-19_PitchShiftRG_H0_TimeShifted_10.21.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-01-19_PitchShiftRG_L0_TimeShifted_11.39.wav
angry,Audios - Train 1/03-01-05-01-02-02-06.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-02-06_PitchShiftRG_H0_TimeShifted_122.68.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-02-06_PitchShiftRG_L0_TimeShifted_13.21.wav
surprise,Audios - Train 1/03-01-08-02-02-02-09.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-02-09_PitchShiftRG_H0_TimeShifted_13.3.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-02-09_PitchShiftRG_L0_TimeShifted_9.17.wav
fear,Audios - Train 1/03-01-06-01-02-02-05.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-02-05_PitchShiftRG_H0_TimeShifted_13.25.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-02-05_PitchShiftRG_L0_TimeShifted_12.28.wav
angry,Audios - Train 1/03-01-05-02-02-02-13.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-02-13_PitchShiftRG_H0_TimeShifted_7.16.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-02-13_PitchShiftRG_L0_TimeShifted_9.34.wav
calm,Audios - Train 1/03-01-02-01-02-02-10.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-02-10_PitchShiftRG_H0_TimeShifted_84.44.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-02-10_PitchShiftRG_L0_TimeShifted_13.63.wav
happy,Audios - Train 1/03-01-03-01-02-01-14.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-01-14_PitchShiftRG_H0_TimeShifted_34.17.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-01-14_PitchShiftRG_L0_TimeShifted_-27.9.wav
surprise,Audios - Train 1/03-01-08-01-01-01-15.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-01-15_PitchShiftRG_H0_TimeShifted_-15.47.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-01-15_PitchShiftRG_L0_TimeShifted_5.93.wav
fear,Audios - Train 1/03-01-06-01-02-02-18.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-02-18_PitchShiftRG_H0_TimeShifted_6.05.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-02-18_PitchShiftRG_L0_TimeShifted_-18.67.wav
surprise,Audios - Train 1/03-01-08-01-01-02-07.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-02-07_PitchShiftRG_H0_TimeShifted_27.08.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-02-07_PitchShiftRG_L0_TimeShifted_7.89.wav
happy,Audios - Train 1/03-01-03-01-01-02-12.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-02-12_PitchShiftRG_H0_TimeShifted_9.59.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-02-12_PitchShiftRG_L0_TimeShifted_15.64.wav
fear,Audios - Train 1/03-01-06-01-01-01-18.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-01-18_PitchShiftRG_H0_TimeShifted_17.89.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-01-18_PitchShiftRG_L0_TimeShifted_46.89.wav
calm,Audios - Train 1/03-01-02-01-02-01-17.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-01-17_PitchShiftRG_H0_TimeShifted_9.74.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-01-17_PitchShiftRG_L0_TimeShifted_17.63.wav
angry,Audios - Train 1/03-01-05-02-01-02-02.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-02-02_PitchShiftRG_H0_TimeShifted_15.33.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-02-02_PitchShiftRG_L0_TimeShifted_29.78.wav
neutral,Audios - Train 1/03-01-01-01-01-02-21.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-02-21_PitchShiftRG_H0_TimeShifted_10.18.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-02-21_PitchShiftRG_L0_TimeShifted_9.19.wav
angry,Audios - Train 1/03-01-05-01-02-02-23.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-02-23_PitchShiftRG_H0_TimeShifted_65.14.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-02-23_PitchShiftRG_L0_TimeShifted_11.91.wav
surprise,Audios - Train 1/03-01-08-01-02-02-06.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-02-06_PitchShiftRG_H0_TimeShifted_29.33.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-02-06_PitchShiftRG_L0_TimeShifted_14.42.wav
surprise,Audios - Train 1/03-01-08-01-02-01-18.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-01-18_PitchShiftRG_H0_TimeShifted_-69.88.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-01-18_PitchShiftRG_L0_TimeShifted_8.3.wav
disgust,Audios - Train 1/03-01-07-01-02-01-14.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-01-14_PitchShiftRG_H0_TimeShifted_7.08.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-01-14_PitchShiftRG_L0_TimeShifted_11.18.wav
surprise,Audios - Train 1/03-01-08-01-01-01-24.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-01-24_PitchShiftRG_H0_TimeShifted_8.55.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-01-24_PitchShiftRG_L0_TimeShifted_-128.56.wav
angry,Audios - Train 1/03-01-05-02-01-01-18.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-01-18_PitchShiftRG_H0_TimeShifted_12.63.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-01-18_PitchShiftRG_L0_TimeShifted_11.89.wav
angry,Audios - Train 1/03-01-05-02-02-02-09.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-02-09_PitchShiftRG_H0_TimeShifted_14.04.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-02-09_PitchShiftRG_L0_TimeShifted_6.01.wav
angry,Audios - Train 1/03-01-05-01-01-02-23.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-02-23_PitchShiftRG_H0_TimeShifted_19.8.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-02-23_PitchShiftRG_L0_TimeShifted_-52.58.wav
disgust,Audios - Train 1/03-01-07-01-02-02-14.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-02-14_PitchShiftRG_H0_TimeShifted_22.6.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-02-14_PitchShiftRG_L0_TimeShifted_9.29.wav
disgust,Audios - Train 1/03-01-07-01-01-02-12.wav
disgust,Audios - Train 1/Aug_03-01-07-01-01-02-12_PitchShiftRG_H0_TimeShifted_18.93.wav
disgust,Audios - Train 1/Aug_03-01-07-01-01-02-12_PitchShiftRG_L0_TimeShifted_8.95.wav
calm,Audios - Train 1/03-01-02-02-01-01-10.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-01-10_PitchShiftRG_H0_TimeShifted_5.19.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-01-10_PitchShiftRG_L0_TimeShifted_21.47.wav
calm,Audios - Train 1/03-01-02-01-02-01-06.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-01-06_PitchShiftRG_H0_TimeShifted_18.35.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-01-06_PitchShiftRG_L0_TimeShifted_11.81.wav
calm,Audios - Train 1/03-01-02-02-01-01-07.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-01-07_PitchShiftRG_H0_TimeShifted_66.29.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-01-07_PitchShiftRG_L0_TimeShifted_5.03.wav
sad,Audios - Train 1/03-01-04-02-02-02-13.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-02-13_PitchShiftRG_H0_TimeShifted_86.2.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-02-13_PitchShiftRG_L0_TimeShifted_-23.32.wav
happy,Audios - Train 1/03-01-03-01-02-01-12.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-01-12_PitchShiftRG_H0_TimeShifted_30.1.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-01-12_PitchShiftRG_L0_TimeShifted_12.91.wav
fear,Audios - Train 1/03-01-06-01-02-01-07.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-01-07_PitchShiftRG_H0_TimeShifted_6.31.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-01-07_PitchShiftRG_L0_TimeShifted_22.97.wav
happy,Audios - Train 1/03-01-03-01-01-01-08.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-01-08_PitchShiftRG_H0_TimeShifted_8.83.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-01-08_PitchShiftRG_L0_TimeShifted_18.06.wav
fear,Audios - Train 1/03-01-06-02-02-02-01.wav
fear,Audios - Train 1/Aug_03-01-06-02-02-02-01_PitchShiftRG_H0_TimeShifted_-69.45.wav
fear,Audios - Train 1/Aug_03-01-06-02-02-02-01_PitchShiftRG_L0_TimeShifted_9.84.wav
sad,Audios - Train 1/03-01-04-01-02-02-04.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-04_PitchShiftRG_H0_TimeShifted_14.72.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-04_PitchShiftRG_L0_TimeShifted_5.67.wav
surprise,Audios - Train 1/03-01-08-02-02-02-14.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-02-14_PitchShiftRG_H0_TimeShifted_9.62.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-02-14_PitchShiftRG_L0_TimeShifted_5.5.wav
disgust,Audios - Train 1/03-01-07-01-02-01-15.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-01-15_PitchShiftRG_H0_TimeShifted_-54.73.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-01-15_PitchShiftRG_L0_TimeShifted_11.39.wav
sad,Audios - Train 1/03-01-04-02-02-01-16.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-01-16_PitchShiftRG_H0_TimeShifted_12.35.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-01-16_PitchShiftRG_L0_TimeShifted_-11.7.wav
calm,Audios - Train 1/03-01-02-02-01-01-21.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-01-21_PitchShiftRG_H0_TimeShifted_12.32.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-01-21_PitchShiftRG_L0_TimeShifted_17.98.wav
angry,Audios - Train 1/03-01-05-01-01-01-10.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-01-10_PitchShiftRG_H0_TimeShifted_29.59.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-01-10_PitchShiftRG_L0_TimeShifted_18.18.wav
surprise,Audios - Train 1/03-01-08-01-01-01-22.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-01-22_PitchShiftRG_H0_TimeShifted_7.2.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-01-22_PitchShiftRG_L0_TimeShifted_15.62.wav
happy,Audios - Train 1/03-01-03-02-01-01-03.wav
happy,Audios - Train 1/Aug_03-01-03-02-01-01-03_PitchShiftRG_H0_TimeShifted_13.04.wav
happy,Audios - Train 1/Aug_03-01-03-02-01-01-03_PitchShiftRG_L0_TimeShifted_13.56.wav
sad,Audios - Train 1/03-01-04-02-02-02-02.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-02-02_PitchShiftRG_H0_TimeShifted_1793.78.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-02-02_PitchShiftRG_L0_TimeShifted_28.06.wav
disgust,Audios - Train 1/03-01-07-01-01-01-08.wav
disgust,Audios - Train 1/Aug_03-01-07-01-01-01-08_PitchShiftRG_H0_TimeShifted_11.89.wav
disgust,Audios - Train 1/Aug_03-01-07-01-01-01-08_PitchShiftRG_L0_TimeShifted_39.65.wav
disgust,Audios - Train 1/03-01-07-01-01-02-15.wav
disgust,Audios - Train 1/Aug_03-01-07-01-01-02-15_PitchShiftRG_H0_TimeShifted_35.98.wav
disgust,Audios - Train 1/Aug_03-01-07-01-01-02-15_PitchShiftRG_L0_TimeShifted_13.77.wav
disgust,Audios - Train 1/03-01-07-01-02-02-03.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-02-03_PitchShiftRG_H0_TimeShifted_9.4.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-02-03_PitchShiftRG_L0_TimeShifted_-47.01.wav
angry,Audios - Train 1/03-01-05-02-01-02-17.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-02-17_PitchShiftRG_H0_TimeShifted_10.3.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-02-17_PitchShiftRG_L0_TimeShifted_42.97.wav
fear,Audios - Train 1/03-01-06-01-02-01-15.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-01-15_PitchShiftRG_H0_TimeShifted_6.03.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-01-15_PitchShiftRG_L0_TimeShifted_-97.17.wav
happy,Audios - Train 1/03-01-03-01-01-02-07.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-02-07_PitchShiftRG_H0_TimeShifted_-55.03.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-02-07_PitchShiftRG_L0_TimeShifted_5.83.wav
disgust,Audios - Train 1/03-01-07-02-01-01-07.wav
disgust,Audios - Train 1/Aug_03-01-07-02-01-01-07_PitchShiftRG_H0_TimeShifted_-107.7.wav
disgust,Audios - Train 1/Aug_03-01-07-02-01-01-07_PitchShiftRG_L0_TimeShifted_13.4.wav
happy,Audios - Train 1/03-01-03-02-02-02-23.wav
happy,Audios - Train 1/Aug_03-01-03-02-02-02-23_PitchShiftRG_H0_TimeShifted_54.91.wav
happy,Audios - Train 1/Aug_03-01-03-02-02-02-23_PitchShiftRG_L0_TimeShifted_-16.04.wav
fear,Audios - Train 1/03-01-06-02-01-02-06.wav
fear,Audios - Train 1/Aug_03-01-06-02-01-02-06_PitchShiftRG_H0_TimeShifted_14.14.wav
fear,Audios - Train 1/Aug_03-01-06-02-01-02-06_PitchShiftRG_L0_TimeShifted_13.87.wav
happy,Audios - Train 1/03-01-03-01-01-01-03.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-01-03_PitchShiftRG_H0_TimeShifted_18.07.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-01-03_PitchShiftRG_L0_TimeShifted_12.72.wav
sad,Audios - Train 1/03-01-04-01-01-02-07.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-02-07_PitchShiftRG_H0_TimeShifted_12.37.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-02-07_PitchShiftRG_L0_TimeShifted_7.46.wav
calm,Audios - Train 1/03-01-02-02-02-02-13.wav
calm,Audios - Train 1/Aug_03-01-02-02-02-02-13_PitchShiftRG_H0_TimeShifted_6.24.wav
calm,Audios - Train 1/Aug_03-01-02-02-02-02-13_PitchShiftRG_L0_TimeShifted_-229.62.wav
surprise,Audios - Train 1/03-01-08-02-02-01-08.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-01-08_PitchShiftRG_H0_TimeShifted_31.56.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-01-08_PitchShiftRG_L0_TimeShifted_14.25.wav
happy,Audios - Train 1/03-01-03-01-02-01-07.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-01-07_PitchShiftRG_H0_TimeShifted_49.78.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-01-07_PitchShiftRG_L0_TimeShifted_3.6.wav
surprise,Audios - Train 1/03-01-08-01-02-01-12.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-01-12_PitchShiftRG_H0_TimeShifted_16.59.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-01-12_PitchShiftRG_L0_TimeShifted_3.28.wav
fear,Audios - Train 1/03-01-06-02-01-01-23.wav
fear,Audios - Train 1/Aug_03-01-06-02-01-01-23_PitchShiftRG_H0_TimeShifted_23.67.wav
fear,Audios - Train 1/Aug_03-01-06-02-01-01-23_PitchShiftRG_L0_TimeShifted_1898.7.wav
angry,Audios - Train 1/03-01-05-02-02-01-04.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-01-04_PitchShiftRG_H0_TimeShifted_16.77.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-01-04_PitchShiftRG_L0_TimeShifted_-59.13.wav
sad,Audios - Train 1/03-01-04-01-02-02-02.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-02_PitchShiftRG_H0_TimeShifted_8.79.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-02_PitchShiftRG_L0_TimeShifted_13.86.wav
disgust,Audios - Train 1/03-01-07-01-02-01-18.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-01-18_PitchShiftRG_H0_TimeShifted_-74.36.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-01-18_PitchShiftRG_L0_TimeShifted_22.82.wav
surprise,Audios - Train 1/03-01-08-01-01-01-09.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-01-09_PitchShiftRG_H0_TimeShifted_-23.29.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-01-09_PitchShiftRG_L0_TimeShifted_-163.99.wav
neutral,Audios - Train 1/03-01-01-01-01-02-07.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-02-07_PitchShiftRG_H0_TimeShifted_5.85.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-02-07_PitchShiftRG_L0_TimeShifted_8.02.wav
surprise,Audios - Train 1/03-01-08-02-02-02-17.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-02-17_PitchShiftRG_H0_TimeShifted_4.77.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-02-17_PitchShiftRG_L0_TimeShifted_-12.24.wav
happy,Audios - Train 1/03-01-03-02-02-01-22.wav
happy,Audios - Train 1/Aug_03-01-03-02-02-01-22_PitchShiftRG_H0_TimeShifted_12.39.wav
happy,Audios - Train 1/Aug_03-01-03-02-02-01-22_PitchShiftRG_L0_TimeShifted_-18.84.wav
surprise,Audios - Train 1/03-01-08-01-02-02-01.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-02-01_PitchShiftRG_H0_TimeShifted_7.02.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-02-01_PitchShiftRG_L0_TimeShifted_22.1.wav
angry,Audios - Train 1/03-01-05-02-01-01-12.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-01-12_PitchShiftRG_H0_TimeShifted_6.38.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-01-12_PitchShiftRG_L0_TimeShifted_8.03.wav
fear,Audios - Train 1/03-01-06-01-01-02-03.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-02-03_PitchShiftRG_H0_TimeShifted_6.04.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-02-03_PitchShiftRG_L0_TimeShifted_41.57.wav
angry,Audios - Train 1/03-01-05-01-02-02-12.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-02-12_PitchShiftRG_H0_TimeShifted_10.65.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-02-12_PitchShiftRG_L0_TimeShifted_-27.58.wav
happy,Audios - Train 1/03-01-03-02-01-01-15.wav
happy,Audios - Train 1/Aug_03-01-03-02-01-01-15_PitchShiftRG_H0_TimeShifted_13.87.wav
happy,Audios - Train 1/Aug_03-01-03-02-01-01-15_PitchShiftRG_L0_TimeShifted_15.23.wav
sad,Audios - Train 1/03-01-04-02-01-02-01.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-02-01_PitchShiftRG_H0_TimeShifted_-46.94.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-02-01_PitchShiftRG_L0_TimeShifted_-38.68.wav
surprise,Audios - Train 1/03-01-08-02-02-01-14.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-01-14_PitchShiftRG_H0_TimeShifted_43.67.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-01-14_PitchShiftRG_L0_TimeShifted_-38.41.wav
disgust,Audios - Train 1/03-01-07-01-02-01-20.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-01-20_PitchShiftRG_H0_TimeShifted_40.01.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-01-20_PitchShiftRG_L0_TimeShifted_818.26.wav
happy,Audios - Train 1/03-01-03-01-02-02-18.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-18_PitchShiftRG_H0_TimeShifted_-75.19.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-18_PitchShiftRG_L0_TimeShifted_7.92.wav
surprise,Audios - Train 1/03-01-08-02-01-01-08.wav
surprise,Audios - Train 1/Aug_03-01-08-02-01-01-08_PitchShiftRG_H0_TimeShifted_11.2.wav
surprise,Audios - Train 1/Aug_03-01-08-02-01-01-08_PitchShiftRG_L0_TimeShifted_17.29.wav
sad,Audios - Train 1/03-01-04-01-01-01-18.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-01-18_PitchShiftRG_H0_TimeShifted_1351.45.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-01-18_PitchShiftRG_L0_TimeShifted_17.68.wav
happy,Audios - Train 1/03-01-03-01-02-02-14.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-14_PitchShiftRG_H0_TimeShifted_4.96.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-14_PitchShiftRG_L0_TimeShifted_31.79.wav
fear,Audios - Train 1/03-01-06-01-01-02-12.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-02-12_PitchShiftRG_H0_TimeShifted_8.47.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-02-12_PitchShiftRG_L0_TimeShifted_-54.6.wav
disgust,Audios - Train 1/03-01-07-01-02-01-10.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-01-10_PitchShiftRG_H0_TimeShifted_9.55.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-01-10_PitchShiftRG_L0_TimeShifted_-310.0.wav
calm,Audios - Train 1/03-01-02-02-02-02-03.wav
calm,Audios - Train 1/Aug_03-01-02-02-02-02-03_PitchShiftRG_H0_TimeShifted_35.59.wav
calm,Audios - Train 1/Aug_03-01-02-02-02-02-03_PitchShiftRG_L0_TimeShifted_8219.57.wav
disgust,Audios - Train 1/03-01-07-02-01-02-04.wav
disgust,Audios - Train 1/Aug_03-01-07-02-01-02-04_PitchShiftRG_H0_TimeShifted_17.89.wav
disgust,Audios - Train 1/Aug_03-01-07-02-01-02-04_PitchShiftRG_L0_TimeShifted_51.71.wav
calm,Audios - Train 1/03-01-02-01-02-02-09.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-02-09_PitchShiftRG_H0_TimeShifted_4.69.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-02-09_PitchShiftRG_L0_TimeShifted_5.98.wav
angry,Audios - Train 1/03-01-05-01-01-01-24.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-01-24_PitchShiftRG_H0_TimeShifted_-765.03.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-01-24_PitchShiftRG_L0_TimeShifted_9.45.wav
surprise,Audios - Train 1/03-01-08-01-01-02-13.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-02-13_PitchShiftRG_H0_TimeShifted_6.05.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-02-13_PitchShiftRG_L0_TimeShifted_510.72.wav
happy,Audios - Train 1/03-01-03-01-01-02-06.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-02-06_PitchShiftRG_H0_TimeShifted_70.47.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-02-06_PitchShiftRG_L0_TimeShifted_-192.25.wav
calm,Audios - Train 1/03-01-02-01-01-01-23.wav
calm,Audios - Train 1/Aug_03-01-02-01-01-01-23_PitchShiftRG_H0_TimeShifted_-38.67.wav
calm,Audios - Train 1/Aug_03-01-02-01-01-01-23_PitchShiftRG_L0_TimeShifted_10.84.wav
sad,Audios - Train 1/03-01-04-02-02-01-23.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-01-23_PitchShiftRG_H0_TimeShifted_18.73.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-01-23_PitchShiftRG_L0_TimeShifted_12.37.wav
happy,Audios - Train 1/03-01-03-01-01-02-23.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-02-23_PitchShiftRG_H0_TimeShifted_-1898.32.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-02-23_PitchShiftRG_L0_TimeShifted_-72.59.wav
sad,Audios - Train 1/03-01-04-01-02-02-22.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-22_PitchShiftRG_H0_TimeShifted_11.08.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-22_PitchShiftRG_L0_TimeShifted_9.5.wav
happy,Audios - Train 1/03-01-03-02-02-01-15.wav
happy,Audios - Train 1/Aug_03-01-03-02-02-01-15_PitchShiftRG_H0_TimeShifted_5.48.wav
happy,Audios - Train 1/Aug_03-01-03-02-02-01-15_PitchShiftRG_L0_TimeShifted_13.15.wav
happy,Audios - Train 1/03-01-03-02-01-02-08.wav
happy,Audios - Train 1/Aug_03-01-03-02-01-02-08_PitchShiftRG_H0_TimeShifted_17.6.wav
happy,Audios - Train 1/Aug_03-01-03-02-01-02-08_PitchShiftRG_L0_TimeShifted_-158.63.wav
neutral,Audios - Train 1/03-01-01-01-01-01-22.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-01-22_PitchShiftRG_H0_TimeShifted_38.63.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-01-22_PitchShiftRG_L0_TimeShifted_10.71.wav
happy,Audios - Train 1/03-01-03-02-02-01-14.wav
happy,Audios - Train 1/Aug_03-01-03-02-02-01-14_PitchShiftRG_H0_TimeShifted_10.83.wav
happy,Audios - Train 1/Aug_03-01-03-02-02-01-14_PitchShiftRG_L0_TimeShifted_9.99.wav
sad,Audios - Train 1/03-01-04-02-01-01-08.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-01-08_PitchShiftRG_H0_TimeShifted_10.46.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-01-08_PitchShiftRG_L0_TimeShifted_22.24.wav
neutral,Audios - Train 1/03-01-01-01-02-02-09.wav
neutral,Audios - Train 1/Aug_03-01-01-01-02-02-09_PitchShiftRG_H0_TimeShifted_5.46.wav
neutral,Audios - Train 1/Aug_03-01-01-01-02-02-09_PitchShiftRG_L0_TimeShifted_25.22.wav
calm,Audios - Train 1/03-01-02-01-01-01-22.wav
